ECG-Lead3ElectricPotential(mV),PulseOximetry,PulmonaryArterialCarbonDioxidePressure(mmHg),HeartRate(1/min),DiastolicArterialPressure(mmHg),SystolicArterialPressure(mmHg),OxygenSaturation,EndTidalCarbonDioxideFraction,RespirationRate(1/min),CoreTemperature(degC),PulmonaryArterialOxygenPressure(mmHg),InspiratoryExpiratoryRatio,MechanicalVentilator-AirwayPressure(cmH2O),MechanicalVentilator-InspiratoryFlow(L/s),MechanicalVentilator-ExpiratoryFlow(L/s),MechanicalVentilator-TotalLungVolume(L),MechanicalVentilator-PeakInspiratoryPressure(cmH2O),MechanicalVentilator-TidalVolume(mL),MechanicalVentilator-TotalPulmonaryVentilation(L/s),MechanicalVentilator-MeanAirwayPressure(cmH2O),MechanicalVentilator-RespirationRate(1/min),MechanicalVentilator-EndTidalCarbonDioxideFraction,MechanicalVentilator-StaticPulmonaryCompliance(L/cmH2O),MechanicalVentilator-DynamicPulmonaryCompliance(L/cmH2O),MechanicalVentilator-InspiratoryExpiratoryRatio,MechanicalVentilator-PlateauPressure(cmH2O)
0.061024,0.980267,68.71109,74.313562,73.3781,113.84184,0.974332,0.061377,22.38806,37.133419,47.632949,1.350877,6.494822,0.014797,-0.014797,0.004485,6.66176,4.189122,0.000769,6.5037,11.111111,0.050066,0.012891,0.012891,1.109375,6.66176
-0.021615,0.976775,71.342305,77.102435,75.164087,114.467859,0.977657,0.063412,22.556391,37.142167,47.799463,1.375,7.065933,0.116019,-0.116019,0.228714,7.428221,67.293866,0.025278,7.161558,22.556391,0.051473,0.19812,0.19812,0.303922,7.428221
-0.032,0.97241,72.104071,74.106844,73.310881,113.80537,0.951912,0.062466,22.727273,37.150767,47.431265,1.315789,21.510213,-0.231765,0.231765,0.038118,21.502472,0.565248,0.000214,21.487016,22.727273,0.051581,0.0,0.0,0.0,21.502472
0.159968,0.940785,71.579124,97.892418,79.144543,112.539285,0.89366,0.059246,27.027027,37.15821,43.961001,1.522727,14.877282,0.309254,-0.309254,0.112946,14.883307,240.459643,0.108315,14.565394,27.027027,0.048331,0.346916,0.346916,1.22,14.883307
0.09855,0.933801,66.347705,76.145528,74.589328,114.200562,0.942096,0.054383,22.058824,37.164485,42.610353,0.20354,2.995041,-0.025797,0.025797,0.242573,25.059877,442.031001,0.162828,6.736834,22.058824,0.051552,0.020078,0.020078,0.214286,25.059877
0.161,0.939194,68.375144,71.434063,73.036141,114.22977,0.951302,0.060114,22.900763,37.172877,43.654925,1.425926,9.691578,-0.188614,0.188614,0.021981,10.165526,-6.614963,-0.002528,9.692151,22.900763,0.049699,-0.013825,-0.013825,0.048,10.165526
-0.086091,0.898951,69.231418,139.760947,82.93715,109.146428,0.76944,0.052847,38.961039,37.179718,40.637792,1.961538,6.197815,0.268754,-0.268754,0.068335,6.248761,146.304064,0.096253,5.964484,39.473684,0.028696,0.083423,0.083423,6.6,6.248761
-0.0765,0.936117,62.348435,47.494453,52.956672,106.976981,0.998013,0.051977,21.582734,37.185987,42.300209,1.574074,6.354015,-0.444809,0.444809,0.023983,21.593271,473.929782,0.168033,18.048518,21.582734,0.050208,0.030641,0.030641,3.483871,21.593271
0.668,0.983259,65.34725,47.367707,53.86603,108.927989,0.998716,0.056901,20.979021,37.195105,47.751033,1.306452,19.06875,-0.11694,0.11694,0.194301,19.066135,8.963745,0.003156,19.003867,21.126761,0.043225,0.005393,0.005393,141.0,19.066135
0.075059,0.995551,64.82066,44.575399,51.704006,108.558014,0.998316,0.053765,19.354839,37.202457,48.795818,1.384615,14.983453,0.443217,-0.443217,0.012261,17.715652,440.696837,0.141249,13.859967,19.230769,0.050665,0.041128,0.041128,1.836364,17.715652
-0.067,0.996868,69.935049,50.689366,56.868072,109.685886,0.997581,0.06208,22.058824,37.211496,50.36859,1.305085,3.325666,-0.381835,0.381835,0.132856,3.449685,208.503031,0.076204,3.379082,22.058824,0.049335,1.346982,1.346982,1.15873,3.449685
0.125125,0.995379,73.830443,63.238642,65.978343,113.007943,0.985502,0.064579,22.38806,37.219627,51.046955,1.436364,6.837811,-0.188157,0.188157,0.048465,6.834484,38.763808,0.014464,6.694753,22.38806,0.052448,0.021114,0.021114,15.75,6.834484
0.046919,0.989341,75.684479,81.782114,75.604488,114.049969,0.984097,0.066044,22.727273,37.226918,50.860336,1.4,16.5976,0.226812,-0.226812,0.123358,17.471859,59.977391,0.023383,16.799072,22.727273,0.054526,0.07375,0.07375,0.269231,17.471859
0.1975,0.985353,77.584169,96.590917,78.883212,111.812132,0.9803,0.068159,22.900763,37.233035,51.804747,1.381818,6.385347,0.208423,-0.208423,0.041341,6.440979,96.200821,0.036718,6.352395,22.900763,0.056501,0.281718,0.281718,5.238095,6.440979
0.08724,0.98984,76.14157,60.935401,65.354165,112.296816,0.99619,0.062515,22.38806,37.239866,51.190229,1.481481,24.247607,0.470131,-0.470131,0.037976,24.3488,-42.968864,-0.020859,23.056521,29.126214,0.043726,-0.00226,-0.00226,16.166667,24.3488
-0.087129,0.993778,78.735919,98.843803,79.826685,112.306796,0.995092,0.06899,22.900763,37.245803,54.72498,1.381818,6.472777,-0.152187,0.152187,0.005964,6.637962,9.007674,0.003435,6.613024,22.900763,0.056679,0.031034,0.031034,42.666667,6.637962
0.207862,0.985957,80.31278,107.125113,80.031046,110.161612,0.946279,0.069697,23.255814,37.251186,52.996571,1.388889,1.026941,0.091864,-0.091864,-0.002013,1.051308,279.700353,0.109258,1.018771,23.4375,0.059169,5.267781,5.267781,2.047619,1.051308
0.044545,0.9169,70.970771,139.63475,83.882937,109.664238,0.826788,0.049386,27.027027,37.253985,41.940692,2.083333,28.036893,0.277467,-0.277467,0.68254,28.056512,691.304483,0.311398,22.188282,27.027027,0.048388,0.038291,0.038291,2.171429,28.056512
0.044545,0.838029,67.827363,142.222165,83.568015,108.917738,0.759503,0.052505,46.153846,37.257557,36.351985,1.826087,13.918597,0.250388,-0.250388,0.01144,13.919925,37.636983,0.029404,13.801374,46.875,0.012207,0.062443,0.062443,4.333333,13.919925
0.016857,0.723955,69.936104,146.094328,83.169576,108.470339,0.559926,0.052327,66.666667,37.261325,30.474205,1.647059,9.125907,-0.012224,0.012224,-0.043949,9.185337,-19.686525,-0.008003,9.015136,24.390244,0.03631,-0.038094,-0.038094,3.241379,9.185337
-0.086091,0.724982,72.404764,138.891121,83.759648,108.814864,0.863524,0.061756,45.454545,37.264957,33.520553,1.869565,4.888833,0.24979,-0.24979,-0.009202,4.962516,52.772945,0.039383,4.895947,44.776119,0.018968,0.247534,0.247534,15.75,4.962516
0.135923,0.853256,71.052073,58.71916,61.402573,109.067759,0.981316,0.058749,21.73913,37.270116,41.767445,1.603774,18.056962,-0.566244,0.566244,0.22547,23.537579,363.454274,0.132985,21.606115,21.73913,0.053285,0.066475,0.066475,1.93617,23.537579
-0.059235,0.930968,72.450451,59.930427,62.650276,110.105212,0.983549,0.064121,24.193548,37.275772,46.950326,0.493976,22.582193,0.393206,-0.393206,0.139198,22.604072,64.682303,0.026082,21.315523,24.193548,0.051482,0.003232,0.003232,16.714286,22.604072
-0.086091,0.960754,76.219045,93.172021,78.493002,112.30181,0.97743,0.067357,22.900763,37.280641,50.06439,1.339286,3.491589,-0.15199,0.15199,-0.137345,3.452441,-113.009843,-0.052319,3.469097,27.777778,0.05633,0.0,0.0,17.0,3.452441
0.059,0.966543,77.992932,93.565871,78.420029,112.365815,0.964596,0.068679,24.193548,37.285258,50.248916,1.296296,5.930273,-0.177154,0.177154,-0.062341,5.960897,136.947508,0.059542,5.78204,26.086957,0.041089,0.066032,0.066032,18.166667,5.960897
0.025316,0.968112,77.171461,78.955017,75.124699,114.079676,0.971254,0.065738,22.727273,37.289994,49.412229,1.490566,19.471555,-0.163251,0.163251,0.290277,19.476796,282.178509,0.106886,19.003226,22.727273,0.056634,0.193304,0.193304,2.3,19.476796
0.086727,0.979244,70.581172,68.213729,72.570093,116.075981,0.991724,0.05513,20.0,37.293187,48.859279,1.419355,13.266768,0.52217,-0.52217,0.014798,16.427603,499.734236,0.165475,11.736603,19.86755,0.052789,0.040277,0.040277,1.696429,16.427603
-0.072703,0.983403,74.506061,83.100618,76.223389,113.704325,0.981084,0.066028,22.556391,37.298187,50.762395,1.375,5.384656,0.118751,-0.118751,0.24078,5.403853,246.270715,0.092583,5.299147,22.556391,0.054197,0.925543,0.925543,1.829787,5.403853
0.145,0.961414,76.740252,114.438553,82.388273,114.137657,0.86545,0.061494,29.70297,37.301949,48.210603,1.589744,8.252739,0.2847,-0.2847,0.057019,8.265616,-75.017181,-0.026048,8.256896,20.833333,0.052348,0.0,0.0,17.0,8.265616
-0.043881,0.965905,71.882586,44.855182,50.493331,106.031578,0.993411,0.05673,20.833333,37.305095,46.796771,0.515789,25.209276,0.322495,-0.322495,0.384147,25.212809,426.858177,0.148215,17.694943,20.833333,0.053088,0.037438,0.037438,0.531915,25.212809
0.088814,0.983106,75.401469,71.423791,68.903507,112.401695,0.989936,0.066926,23.255814,37.309774,51.122007,1.303571,13.103885,-0.129353,0.129353,0.020756,13.097075,13.4613,0.00253,12.771052,11.278195,0.05542,0.020778,0.020778,1.062016,13.097075
0.668,0.986913,78.807093,103.481276,79.523859,111.398109,0.989748,0.069476,22.900763,37.312484,53.673655,1.381818,4.08869,-0.343056,0.343056,0.087626,4.251678,17.500405,0.006663,4.082075,22.900763,0.057309,0.094208,0.094208,0.159292,4.251678
0.213294,0.98801,74.55974,58.966614,63.002078,111.265026,0.987147,0.059163,20.979021,37.315551,50.744863,0.444444,8.663134,-0.134094,0.134094,0.251071,21.794628,438.606223,0.153547,12.704314,20.979021,0.055546,0.033428,0.033428,0.459184,21.794628
0.052824,0.986359,76.73856,90.569068,78.212654,113.600708,0.985356,0.066989,22.727273,37.318941,52.043291,1.315789,18.553819,0.149611,-0.149611,0.122812,18.549062,-87.686055,-0.032965,18.401039,22.556391,0.056666,0.0,0.0,4.782609,18.549062
0.196636,0.920432,63.276384,139.454962,82.81681,109.06915,0.755024,0.051281,22.058824,37.318062,40.440351,1.666667,28.334646,0.275403,-0.275403,0.570592,28.390716,520.554141,0.19138,24.67615,22.058824,0.050022,0.02394,0.02394,5.181818,28.390716
0.072429,0.89639,64.246164,72.00694,74.137102,114.901132,0.956645,0.057195,22.556391,37.319989,40.140614,1.333333,9.446984,0.026296,-0.026296,-0.004467,9.443915,237.367522,0.08857,9.238323,22.38806,0.047053,0.529506,0.529506,1.196721,9.443915
0.201209,0.936006,68.341088,70.345048,72.714631,115.631153,0.967122,0.062087,20.27027,37.323741,44.847119,1.176471,23.965041,-0.086254,0.086254,0.054672,23.959794,33.722211,0.011166,23.523373,19.86755,0.053792,0.005682,0.005682,14.1,23.959794
0.668,0.957072,73.912978,88.522956,77.6467,113.021074,0.977127,0.036841,26.548673,37.326904,48.546513,0.467532,15.560279,-0.111259,0.111259,0.190258,23.926149,129.363944,0.093827,18.228099,26.548673,0.055422,0.02544,0.02544,0.486842,23.926149
0.214429,0.963788,76.854275,87.577859,77.410199,113.30448,0.953543,0.067172,23.255814,37.328685,49.737198,1.388889,5.848618,-0.041768,0.041768,0.274881,6.12484,102.966307,-0.318772,6.164087,78.947368,0.055954,-1.57827,-1.57827,37.0,6.12484
-0.023182,0.974365,78.061028,93.470806,78.09269,112.716683,0.994307,0.068898,22.727273,37.330585,51.467319,1.4,5.863931,0.003073,-0.003073,0.260632,5.88721,235.630804,0.089254,5.773162,22.727273,0.05706,0.774965,0.774965,2.3,5.88721
0.204421,0.987141,70.858328,53.530766,60.23363,112.278173,0.992477,0.05422,19.736842,37.332322,49.663699,1.0,18.043581,-0.435815,0.435815,0.175346,29.49363,515.096122,0.169696,23.753427,19.736842,0.05212,0.044922,0.044922,1.026667,29.49363
0.211714,0.975635,68.414784,73.105441,69.435784,117.035263,0.92498,0.046632,24.793388,37.333549,46.872971,0.390805,28.496142,0.444533,-0.444533,0.117549,28.507152,347.239141,0.143487,16.400475,24.793388,0.03485,0.020644,0.020644,0.406977,28.507152
-0.015609,0.906583,69.293237,131.747296,82.212111,110.178432,0.832992,0.056016,34.090909,37.332875,41.349756,1.666667,10.922809,-0.279383,0.279383,-0.02802,10.986383,-18.004369,-0.005327,10.706913,17.751479,0.035461,-0.034212,-0.034212,1.166667,10.986383
0.041,0.832288,70.455676,143.206425,83.391869,109.289308,0.743019,0.054567,52.631579,37.33189,36.843472,2.0,8.205379,0.130028,-0.130028,0.000319,11.56664,40.663266,0.01564,11.163914,23.076923,0.037921,0.006096,0.006096,17.571429,11.56664
-0.023857,0.735463,71.496745,148.293188,84.01777,108.513148,0.613063,0.054307,68.181818,37.330852,31.79244,1.75,14.562833,0.255308,-0.255308,-0.026416,15.421838,5.195471,0.002824,14.972268,32.608696,0.010762,0.006804,0.006804,1.044444,15.421838
0.182633,0.815172,68.767968,62.126874,64.590047,110.532054,0.982078,0.052432,22.38806,37.33043,38.205805,1.481481,20.58858,0.475574,-0.475574,0.255514,20.62796,600.152595,0.223938,15.419301,22.38806,0.050984,0.046464,0.046464,1.528302,20.62796
-0.018,0.919601,70.781206,64.891628,67.291027,112.851427,0.992232,0.062535,22.222222,37.332999,46.452033,1.327586,16.603971,-0.174079,0.174079,-0.185278,16.573419,-156.404473,-0.06684,16.130788,25.641026,0.050423,0.0,0.0,0.857143,16.573419
0.061,0.96147,73.457098,64.155179,66.590873,112.395828,0.982472,0.063264,22.058824,37.334871,49.252219,1.385965,19.230227,-0.030043,0.030043,-0.003226,20.44829,303.343937,0.111524,19.443789,22.058824,0.054816,0.124597,0.124597,1.472727,20.44829
