ECG-Lead3ElectricPotential(mV),PulseOximetry,PulmonaryArterialCarbonDioxidePressure(mmHg),HeartRate(1/min),DiastolicArterialPressure(mmHg),SystolicArterialPressure(mmHg),OxygenSaturation,EndTidalCarbonDioxideFraction,RespirationRate(1/min),CoreTemperature(degC),PulmonaryArterialOxygenPressure(mmHg),InspiratoryExpiratoryRatio,MechanicalVentilator-AirwayPressure(cmH2O),MechanicalVentilator-InspiratoryFlow(L/s),MechanicalVentilator-ExpiratoryFlow(L/s),MechanicalVentilator-TotalLungVolume(L),MechanicalVentilator-PeakInspiratoryPressure(cmH2O),MechanicalVentilator-TidalVolume(mL),MechanicalVentilator-TotalPulmonaryVentilation(L/s),MechanicalVentilator-MeanAirwayPressure(cmH2O),MechanicalVentilator-RespirationRate(1/min),MechanicalVentilator-EndTidalCarbonDioxideFraction,MechanicalVentilator-StaticPulmonaryCompliance(L/cmH2O),MechanicalVentilator-DynamicPulmonaryCompliance(L/cmH2O),MechanicalVentilator-InspiratoryExpiratoryRatio,MechanicalVentilator-PlateauPressure(cmH2O)
-0.028,0.89992,68.21156,133.175059,82.235371,108.374576,0.852818,0.054267,35.294118,37.123676,38.793429,0.465517,18.059951,-0.149932,0.149932,0.189433,29.462099,210.477929,0.123867,21.65583,35.294118,0.042725,0.018449,0.018449,0.491228,29.462099
0.041,0.800602,69.023807,148.230799,84.401936,107.765235,0.603471,0.051224,34.090909,37.130301,32.832621,4.5,15.950059,-0.166588,0.166588,-0.068576,15.913388,-14.97379,-0.017411,15.348425,69.767442,0.010526,-0.008707,-0.008707,2.307692,15.913388
-0.034667,0.799567,71.237138,85.314092,76.862741,111.705773,0.935089,0.062414,31.25,37.137203,35.400678,1.666667,3.725221,0.162792,-0.162792,-0.005789,3.898743,-15.014471,-0.001542,3.838393,15.706806,0.046213,-0.040265,-0.040265,1.652778,3.898743
0.0046,0.886596,72.126269,76.059067,74.431511,114.559762,0.972364,0.062327,23.809524,37.144904,42.153803,1.571429,16.765594,-0.122204,0.122204,0.235058,19.399676,180.557597,0.071636,17.686634,23.809524,0.051225,0.068614,0.068614,0.555556,19.399676
0.0484,0.939762,75.139544,87.610365,77.051348,112.736101,0.986277,0.064461,23.809524,37.152255,46.703244,1.423077,10.451825,0.026562,-0.026562,0.225162,10.990284,27.065837,0.005398,10.771417,12.0,0.052997,0.051729,0.051729,1.380952,10.990284
-0.045437,0.972679,77.638817,95.008007,78.252118,111.989307,0.995625,0.066855,24.0,37.15935,50.271729,1.45098,11.147888,0.024376,-0.024376,0.233301,11.714895,61.015383,0.024364,11.286475,24.0,0.053867,0.11071,0.11071,0.315789,11.714895
0.053771,0.984667,78.466272,85.899219,76.223128,111.679545,0.985202,0.065529,26.548673,37.166262,50.996159,2.228571,13.850574,0.13116,-0.13116,0.276598,13.906526,210.48917,0.093968,12.763815,26.785714,0.05393,0.022285,0.022285,8.333333,13.906526
0.098,0.981174,79.818981,113.714417,80.765788,110.037986,0.975076,0.06863,24.390244,37.172842,50.37514,1.411765,1.042056,-0.357708,0.357708,0.083683,1.036833,64.295826,0.026137,0.99933,24.390244,0.055524,0.945011,0.945011,6.6875,1.036833
-0.067,0.980953,76.274733,64.226044,66.438137,111.255178,0.98245,0.06076,22.727273,37.179211,48.162378,1.237288,10.280225,0.276507,-0.276507,0.192421,10.296976,359.550404,0.136193,7.16759,22.727273,0.055037,0.051334,0.051334,1.275862,10.296976
-0.032,0.951691,73.921616,134.455457,81.737258,109.337363,0.817488,0.062483,34.090909,37.185668,44.679739,1.588235,24.547341,0.426987,-0.426987,0.282867,24.554033,489.360924,0.281242,19.728248,34.482759,0.056078,0.03853,0.03853,1.71875,24.554033
0.008579,0.845711,74.620774,164.283098,84.881495,106.937872,0.767296,0.057034,63.829787,37.190602,36.635602,1.611111,8.163329,0.240477,-0.240477,-0.029795,8.634644,-76.389636,-0.081521,8.269957,63.829787,0.010292,-0.201084,-0.201084,0.27027,8.634644
0.204,0.898109,73.259294,64.497447,66.50669,110.909083,0.98879,0.031965,45.454545,37.19627,41.893469,1.0625,7.325492,-0.238682,0.238682,-0.231138,21.159137,161.959327,0.197475,19.371198,76.923077,0.008524,0.011906,0.011906,8.75,21.159137
-0.042778,0.95293,74.23189,55.606658,60.943218,110.132409,0.99357,0.06178,22.900763,37.202979,46.504286,0.43956,2.260234,-0.210763,0.210763,0.045561,11.97097,311.702039,0.118998,5.219418,22.900763,0.054349,0.032064,0.032064,0.455556,11.97097
-0.0484,0.978877,77.763155,100.282352,79.382021,111.187489,0.993882,0.067479,24.193548,37.209483,50.617745,1.431373,2.601297,0.127969,-0.127969,0.208065,2.730023,128.008397,0.051514,2.664023,24.193548,0.053736,1.231679,1.231679,0.589744,2.730023
-0.076444,0.981044,80.203754,113.394996,80.229154,109.014116,0.964227,0.068789,24.590164,37.215263,50.974718,1.44,1.392338,-0.297577,0.297577,0.057491,1.379838,12.545804,0.005142,1.359778,24.590164,0.055884,0.18744,0.18744,29.5,1.379838
0.098,0.984294,78.819933,77.940889,74.797177,113.556201,0.995224,0.065394,23.809524,37.221329,50.08225,1.571429,20.866857,-0.228789,0.228789,0.252189,20.879045,150.873314,0.05987,20.347408,23.809524,0.055028,0.052842,0.052842,5.0,20.879045
-0.073364,0.993833,80.162851,92.325493,77.702576,112.550594,0.998172,0.067491,24.0,37.226724,53.598138,1.55102,12.360552,-0.10776,0.10776,0.25667,12.388114,138.106771,0.055243,12.03458,24.0,0.056142,0.079732,0.079732,4.681818,12.388114
0.214429,0.995557,81.603076,110.295883,81.167192,111.064997,0.993009,0.068035,24.390244,37.231817,54.912553,1.510204,12.185685,-0.390954,0.390954,-0.141535,13.366695,-47.999932,0.007934,12.972956,15.0,0.056417,0.0,0.0,2.508772,13.366695
0.109625,0.996453,78.733187,63.708535,68.847786,113.397554,0.998382,0.0608,22.727273,37.23685,52.413797,0.189189,1.635312,-0.170242,0.170242,0.218821,22.79736,374.310079,0.141847,4.838235,22.727273,0.056125,0.017688,0.017688,0.189189,22.79736
0.183778,0.996301,80.667974,111.710196,80.877398,110.465967,0.991111,0.06906,24.193548,37.242116,54.261479,1.431373,4.557501,0.032571,-0.032571,-0.183519,4.557795,-63.194129,-0.013678,4.474265,12.987013,0.008497,-0.335771,-0.335771,1.75,4.557795
0.102655,0.994847,70.720254,54.97114,60.288694,110.693433,0.993122,0.032372,55.555556,37.245363,48.748401,4.4,5.488912,-0.414059,0.414059,-0.129535,29.540153,310.007327,0.455538,25.440436,56.603774,0.018347,0.020208,0.020208,5.625,29.540153
-0.018508,0.99413,69.834455,51.111175,58.418438,111.594652,0.993945,0.055148,17.751479,37.250911,47.907471,3.121951,14.580661,-0.347419,0.347419,0.213819,23.368812,234.676067,0.082859,21.532636,45.454545,0.041066,0.011646,0.011646,4.5,23.368812
0.668,0.994695,75.457909,85.396413,77.016913,113.725958,0.996899,0.065714,23.809524,37.256344,51.090886,1.423077,3.398029,-0.309434,0.309434,0.173975,3.523004,87.265969,0.03448,3.417717,23.809524,0.052021,0.59929,0.59929,0.41573,3.523004
0.0803,0.995044,76.982969,75.124552,74.053234,115.103864,0.990557,0.064652,23.622047,37.261579,51.457223,1.267857,20.113457,0.246578,-0.246578,0.099523,20.122547,263.52833,0.103751,19.161649,23.622047,0.054328,0.125077,0.125077,1.22807,20.122547
0.201209,0.990538,76.143298,70.997586,73.362008,114.924246,0.981241,0.062336,23.076923,37.265693,49.49766,0.688312,1.836492,-0.150644,0.150644,0.241221,9.822788,333.404852,0.128237,5.092372,23.076923,0.055563,0.041718,0.041718,0.710526,9.822788
-0.021414,0.971416,78.138234,105.213036,81.552829,113.640336,0.88895,0.062598,30.30303,37.2699,47.790985,1.675676,2.590566,0.24118,-0.24118,0.135747,2.651068,-162.945653,-0.061258,2.616084,22.556391,0.045953,-1.215236,-1.215236,25.6,2.651068
0.668,0.889598,78.609426,181.4,84.928673,107.212983,0.802976,0.06102,58.823529,37.272201,40.690677,1.833333,2.199696,-0.624135,0.624135,-0.012483,2.228048,-49.320232,-0.048353,2.199277,58.823529,0.01317,-1.935345,-1.935345,1.318182,2.228048
-0.033,0.920301,74.566623,55.51408,58.488603,108.901136,0.978084,0.052235,25.641026,37.275767,43.042536,2.342857,18.021102,-0.21096,0.21096,0.052461,29.752195,188.614678,0.136585,26.350407,25.641026,0.040709,0.027284,0.027284,2.545455,29.752195
0.0215,0.958489,78.668872,127.412181,82.011923,109.392028,0.98586,0.063614,27.777778,37.279467,49.685616,2.085714,17.980837,0.191629,-0.191629,-0.002971,26.029302,-5.424181,0.053572,20.281359,27.522936,0.025036,0.014678,0.014678,0.415584,26.029302
-0.006692,0.981888,81.619746,117.710778,81.532494,110.179748,0.997252,0.058728,24.390244,37.282321,53.177817,1.733333,5.013384,-0.319996,0.319996,0.069062,13.209882,40.798968,0.016586,5.391344,24.390244,0.057543,0.004967,0.004967,0.060345,13.209882
0.135923,0.995206,82.805415,116.208666,81.409205,110.390149,0.998816,0.070196,24.390244,37.285154,56.818955,1.46,11.231831,0.181942,-0.181942,0.03805,11.745395,27.200852,0.01105,11.276925,24.390244,0.057298,0.049205,0.049205,0.217822,11.745395
0.001557,0.996602,76.950162,49.534303,56.542814,110.31497,0.995476,0.055335,21.428571,37.28798,51.885878,1.545455,16.442387,0.512485,-0.512485,0.110641,16.514938,447.993746,0.159998,12.707979,21.428571,0.052471,0.036298,0.036298,2.333333,16.514938
-0.034517,0.995801,79.340322,105.898917,80.837264,111.591659,0.997019,0.068642,24.193548,37.291237,53.664137,1.431373,2.813372,0.226406,-0.226406,0.08665,2.81459,149.129264,0.060133,2.750245,24.193548,0.05509,1.381484,1.381484,0.675676,2.81459
-0.027111,0.995149,81.467941,113.267114,81.77568,110.926031,0.988832,0.069509,24.390244,37.29378,54.366187,1.411765,7.743856,0.177705,-0.177705,0.152018,7.750865,-118.718848,-0.053963,7.700938,27.272727,0.057822,0.0,0.0,5.470588,7.750865
0.668,0.994545,82.000813,104.460923,80.087238,111.423527,0.997034,0.069085,24.193548,37.296079,54.296345,1.530612,15.559952,-0.216248,0.216248,0.24401,17.676241,221.812831,0.089383,16.462871,24.193548,0.057818,0.104531,0.104531,0.771429,17.676241
0.11465,0.991323,80.554241,75.891696,74.988703,115.100949,0.968051,0.064743,23.809524,37.298268,51.679287,1.625,11.189381,0.090934,-0.090934,0.32507,11.217759,310.273886,0.123125,9.857929,23.809524,0.057157,0.069794,0.069794,2.405405,11.217759
-0.029286,0.982486,81.000184,110.032259,81.091093,111.363176,0.982375,0.069173,24.390244,37.300202,50.801206,1.510204,5.172687,-0.225019,0.225019,0.042361,5.170552,33.998068,0.01382,5.052221,24.390244,0.056287,0.022775,0.022775,16.571429,5.170552
-0.032,0.963096,81.375552,138.084325,84.710304,111.735141,0.853081,0.061125,35.294118,37.301663,48.709284,1.741935,10.789937,-0.030976,0.030976,-0.055624,10.836984,131.200809,0.082001,10.711767,37.5,0.033942,0.242432,0.242432,7.0,10.836984
-0.018,0.945539,82.112018,118.679981,81.808573,110.417316,0.981174,0.070178,24.793388,37.3023,47.705668,1.42,6.367426,0.112926,-0.112926,0.005532,6.462312,-69.322624,-0.033652,6.440161,29.126214,0.059166,-0.283431,-0.283431,16.166667,6.462312
-0.032,0.959501,83.317779,122.009004,82.043195,110.301197,0.949579,0.06953,26.086957,37.303397,50.126943,1.5,2.057275,-0.001565,0.001565,-0.247237,2.03927,-25.926411,-0.011893,2.050878,27.522936,0.058184,0.0,0.0,17.166667,2.03927
0.00148,0.969043,83.629942,123.500004,82.390053,109.421483,0.990493,0.071609,24.590164,37.304431,51.302034,1.392157,3.319149,-0.079025,0.079025,0.240084,3.327503,6.304243,0.002584,3.307174,24.590164,0.058008,0.05043,0.05043,60.0,3.327503
0.2,0.975769,79.384473,62.173988,65.690578,112.29243,0.970207,0.060506,23.076923,37.30592,49.269229,1.653061,14.795158,0.317363,-0.317363,0.157517,14.855819,351.315262,0.135121,12.585834,23.076923,0.055514,0.040978,0.040978,2.939394,14.855819
0.108049,0.963856,78.240988,73.826905,74.596715,115.692671,0.935383,0.062054,24.590164,37.308008,47.186746,0.71831,23.886938,0.106866,-0.106866,-0.192595,23.878875,117.058244,0.044007,23.054558,22.556391,0.012293,0.008484,0.008484,18.0,23.878875
-0.032,0.965279,79.318924,101.618152,78.940011,111.984696,0.987201,0.067795,24.193548,37.309204,48.701622,1.583333,16.463542,0.09892,-0.09892,0.001874,16.459896,18.552957,0.007481,15.123918,24.193548,0.055314,0.012321,0.012321,0.148148,16.459896
0.005684,0.979244,79.600405,79.000103,75.088138,114.789023,0.986671,0.065286,23.809524,37.310442,50.515325,1.625,18.025443,-0.25443,0.25443,0.009599,21.473696,219.47678,0.087074,20.668849,23.809524,0.056089,0.063598,0.063598,3.666667,21.473696
0.668,0.987192,81.345632,104.951812,79.510047,111.430842,0.995987,0.069115,24.193548,37.310913,53.067164,1.431373,14.49782,0.074196,-0.074196,-0.004171,14.486061,221.524468,0.089324,14.143298,24.193548,0.056814,0.321562,0.321562,1.032787,14.486061
0.668,0.989361,83.177809,125.091902,82.154401,109.71767,0.980842,0.071303,24.590164,37.310888,54.223758,1.44,9.609049,0.178733,-0.178733,0.193904,10.107507,118.391966,0.074134,9.855423,26.086957,0.053891,0.371784,0.371784,0.854839,10.107507
0.098,0.984583,83.402933,126.83504,82.124964,109.663533,0.982257,0.071167,23.4375,37.310964,52.879672,1.327273,19.376275,-0.077817,0.077817,-0.01618,19.48811,-95.178708,-0.066096,19.393157,41.666667,0.056823,-0.07036,-0.07036,35.0,19.48811
