ECG-Lead3ElectricPotential(mV),PulseOximetry,PulmonaryArterialCarbonDioxidePressure(mmHg),HeartRate(1/min),DiastolicArterialPressure(mmHg),SystolicArterialPressure(mmHg),OxygenSaturation,EndTidalCarbonDioxideFraction,RespirationRate(1/min),CoreTemperature(degC),PulmonaryArterialOxygenPressure(mmHg),InspiratoryExpiratoryRatio,MechanicalVentilator-AirwayPressure(cmH2O),MechanicalVentilator-InspiratoryFlow(L/s),MechanicalVentilator-ExpiratoryFlow(L/s),MechanicalVentilator-TotalLungVolume(L),MechanicalVentilator-PeakInspiratoryPressure(cmH2O),MechanicalVentilator-TidalVolume(mL),MechanicalVentilator-TotalPulmonaryVentilation(L/s),MechanicalVentilator-MeanAirwayPressure(cmH2O),MechanicalVentilator-RespirationRate(1/min),MechanicalVentilator-EndTidalCarbonDioxideFraction,MechanicalVentilator-StaticPulmonaryCompliance(L/cmH2O),MechanicalVentilator-DynamicPulmonaryCompliance(L/cmH2O),MechanicalVentilator-InspiratoryExpiratoryRatio,MechanicalVentilator-PlateauPressure(cmH2O)
-0.042778,0.9743,79.088718,113.295981,81.694637,111.087893,0.958096,0.069648,23.622047,37.253541,49.288098,1.442308,16.071002,0.221673,-0.221673,0.086029,20.857215,10.467402,0.069182,17.763262,27.522936,0.050979,0.032017,0.032017,0.557143,20.857215
-0.033,0.874366,68.465584,142.406974,83.474978,108.879259,0.692489,0.052827,26.315789,37.258075,36.895727,0.676471,22.846802,0.464477,-0.464477,0.539084,22.846802,539.084003,0.237332,13.89447,26.315789,0.050818,0.036049,0.036049,0.701493,22.846802
0.0046,0.865258,67.022451,75.262215,74.27647,113.524632,0.945099,0.060992,26.548673,37.264745,38.074121,1.092593,16.215779,-0.247188,0.247188,0.246423,16.199233,191.625687,0.035618,13.079934,11.152416,0.055878,0.030251,0.030251,1.053435,16.199233
-0.018,0.917145,71.593655,75.516984,74.233521,114.401568,0.963746,0.065174,22.556391,37.27333,43.300537,1.375,10.747019,-0.334665,0.334665,-0.006693,12.704408,68.994726,0.027598,11.340452,24.0,0.039983,0.035275,0.035275,0.470588,12.704408
-0.078655,0.954752,76.639356,103.986581,79.348573,111.450354,0.988317,0.027321,26.548673,37.281013,48.286109,0.395062,20.003085,-0.033525,0.033525,0.005909,19.974514,130.737477,0.057341,12.552904,26.315789,0.005622,0.012698,0.012698,0.407407,19.974514
0.668,0.979081,75.126823,50.562692,57.281461,109.996829,0.99429,0.06009,20.547945,37.288454,48.317141,1.474576,18.815678,0.33759,-0.33759,0.122272,18.877937,305.027444,0.104461,16.896591,20.547945,0.055604,0.033157,0.033157,3.866667,18.877937
0.203727,0.981085,78.171051,91.758658,78.035957,111.993873,0.961689,0.068758,22.222222,37.295592,50.255919,1.5,8.214878,-0.02301,0.02301,0.297706,10.77107,86.719318,0.031824,8.653321,22.222222,0.059093,0.033756,0.033756,0.216216,10.77107
-0.042778,0.987055,74.191737,55.814973,62.011198,111.467916,0.998326,0.055643,20.134228,37.302059,48.573504,1.442623,25.290946,-0.206114,0.206114,0.399027,25.286742,363.229606,0.121889,22.680049,20.134228,0.053438,0.018873,0.018873,6.842105,25.286742
0.0065,0.996051,77.274498,84.715113,76.114136,113.51958,0.998533,0.067907,22.38806,37.309312,53.029331,1.271186,12.939318,-0.382883,0.382883,-0.145154,12.893257,205.337011,0.096857,12.836851,28.301887,0.000829,0.329083,0.329083,12.25,12.893257
0.125125,0.99626,80.208939,96.027962,79.189975,112.473007,0.991335,0.069919,22.058824,37.315302,54.086781,1.344828,7.055258,-0.378993,0.378993,0.107112,7.396048,278.753395,0.102265,7.253623,22.058824,0.059252,0.759153,0.759153,1.833333,7.396048
0.135923,0.991131,82.006755,116.559715,81.21198,110.396517,0.982054,0.071738,21.89781,37.320551,53.109095,1.322034,6.187572,-0.139795,0.139795,-0.181182,6.503387,-166.118136,-0.25956,6.455017,93.75,0.060866,-0.525999,-0.525999,5.4,6.503387
-0.029057,0.990232,67.087013,56.878202,60.428187,109.443438,0.990055,0.049737,19.86755,37.323955,47.090324,0.735632,5.362395,-0.092172,0.092172,0.005,26.093348,747.63961,0.248847,14.154045,19.86755,0.0491,0.036249,0.036249,0.755814,26.093348
0.115906,0.982249,67.791414,57.053945,60.993012,110.24087,0.957295,0.053999,16.393443,37.330487,45.794311,0.512397,29.53295,-0.156692,0.156692,0.219133,29.496217,-38.52389,-0.017046,28.467602,26.548673,0.034247,-0.002311,-0.002311,17.833333,29.496217
0.067091,0.906088,70.540715,139.387624,82.668835,108.805614,0.755235,0.051853,44.776119,37.334677,40.080005,1.791667,13.881515,0.076796,-0.076796,-0.057106,14.518348,-61.094441,-0.019541,14.248932,21.428571,0.020129,-0.082306,-0.082306,1.692308,14.518348
0.214429,0.773922,71.876114,149.270871,84.057591,108.233862,0.644093,0.052754,63.829787,37.337836,32.475761,1.764706,21.021855,0.273996,-0.273996,0.090042,21.098216,67.037141,0.025587,20.8629,22.900763,0.039315,0.022041,0.022041,17.714286,21.098216
0.025316,0.755834,74.851161,158.624636,84.851961,108.163438,0.840325,0.062289,51.724138,37.340758,34.477837,1.761905,15.052841,0.004049,-0.004049,-0.099057,15.900264,-17.506398,-0.015717,15.472944,25.210084,0.014086,-0.04862,-0.04862,1.163636,15.900264
0.560736,0.865165,71.969896,57.539936,60.268202,108.68441,0.983136,0.057146,20.689655,37.34451,41.37367,0.283186,23.611902,0.678854,-0.678854,0.314503,23.629107,465.418923,0.160489,9.694306,20.689655,0.054293,0.026018,0.026018,0.294643,23.629107
0.035778,0.932244,68.688086,56.054646,60.138937,109.359862,0.975962,0.054989,19.354839,37.348944,44.296391,1.384615,8.389671,-0.180995,0.180995,0.028227,19.492505,487.471578,0.157475,15.326923,19.354839,0.052481,0.043941,0.043941,1.719298,19.492505
-0.072,0.954378,60.626897,54.644138,59.175085,109.649872,0.967487,0.051786,18.292683,37.352404,42.529835,1.376812,10.657892,-0.992441,0.992441,0.559452,26.273775,645.704288,0.197132,19.744133,18.292683,0.05079,0.039885,0.039885,1.523077,26.273775
0.205029,0.977052,58.727686,44.165354,51.195218,108.290216,0.997485,0.052815,17.34104,37.357238,43.111957,0.453782,3.602511,-0.559256,0.559256,0.374392,19.24894,508.077163,0.147037,8.449267,17.34104,0.050694,0.032388,0.032388,0.466102,19.24894
0.007493,0.990782,66.102243,45.252118,52.367323,109.718567,0.994121,0.059516,20.689655,37.364398,46.163808,1.301587,5.293541,0.177098,-0.177098,0.117102,5.571639,77.975092,0.027013,5.377068,20.833333,0.046917,0.306337,0.306337,0.321101,5.571639
-0.042211,0.988207,71.930292,53.055274,59.65193,110.887994,0.978377,0.063241,29.70297,37.369829,47.368047,0.836364,12.919803,0.217505,-0.217505,0.220165,12.954464,54.776114,0.027665,12.315779,30.30303,0.05266,0.006328,0.006328,15.5,12.954464
-0.027385,0.971295,75.37999,58.729457,63.077776,110.796518,0.925098,0.064217,23.255814,37.37428,46.199437,1.388889,4.758458,0.266393,-0.266393,0.091979,4.842916,96.256249,0.037896,4.768976,23.622047,0.035796,0.38214,0.38214,17.142857,4.842916
-0.075211,0.970774,75.901841,52.967816,59.661828,111.435295,0.990847,0.066408,21.582734,37.378805,46.185187,1.106061,5.294938,0.242668,-0.242668,0.164447,5.30512,279.187505,0.100427,4.195744,21.582734,0.056594,0.124641,0.124641,1.044118,5.30512
-0.03625,0.987455,78.147552,76.691932,73.251352,114.990641,0.996476,0.068927,22.058824,37.383684,49.896949,1.305085,20.502628,-0.481697,0.481697,0.144885,20.502628,144.884709,0.032704,20.335367,24.0,0.052424,0.033655,0.033655,16.857143,20.502628
0.0535,0.988794,80.069497,95.856052,78.495361,112.266897,0.976098,0.069569,22.058824,37.385556,52.061931,1.344828,15.751031,-0.459195,0.459195,0.158385,15.727837,48.030844,0.017658,15.635817,22.058824,0.059417,0.060818,0.060818,11.363636,15.727837
0.067516,0.974841,80.92263,99.700831,79.308124,111.759322,0.9571,0.069941,23.076923,37.386916,49.840987,1.363636,2.151661,0.271733,-0.271733,-0.126404,2.274624,-269.317106,-0.086042,2.242425,24.793388,0.060807,0.0,0.0,1.326923,2.274624
-0.041286,0.911459,78.292786,148.654215,83.958042,109.095071,0.750203,0.064033,46.875,37.388022,42.539571,1.285714,23.692698,0.343156,-0.343156,0.176715,23.790384,155.90136,0.07568,22.449522,29.126214,0.053999,0.026942,0.026942,3.681818,23.790384
0.043143,0.718183,75.383827,144.782333,83.440752,109.215163,0.481955,0.040738,61.22449,37.385971,29.633925,1.578947,25.964125,0.096902,-0.096902,0.132514,26.002416,48.579994,0.021687,24.64088,26.785714,0.051586,0.002317,0.002317,17.666667,26.002416
0.021429,0.500713,73.831162,149.43475,84.032125,108.481937,0.268997,0.050766,52.631579,37.385217,20.710392,1.035714,18.627139,0.253097,-0.253097,0.078092,18.64332,-72.176688,-0.030845,18.080844,25.641026,0.043213,-0.007388,-0.007388,18.5,18.64332
0.06175,0.516566,76.012907,191.9,86.082836,108.156096,0.761512,0.066481,32.608696,37.384956,25.719833,0.533333,9.419283,0.28282,-0.28282,0.052164,9.444798,-35.15193,-0.019104,8.556126,32.608696,0.020931,-0.013688,-0.013688,2.066667,9.444798
-0.078941,0.758606,79.306945,89.409727,76.867875,110.914852,0.979014,0.068377,22.556391,37.384792,40.78946,1.375,14.050245,0.273213,-0.273213,0.213417,14.095698,16.791746,0.006266,13.884081,22.38806,0.059038,0.002879,0.002879,43.666667,14.095698
0.022882,0.88869,80.138701,90.729229,77.808171,112.815783,0.972011,0.012329,22.222222,37.385873,47.515148,1.410714,8.013491,0.084229,-0.084229,0.293317,18.192782,283.931894,0.105091,10.216557,22.222222,0.061449,0.027935,0.027935,0.285714,18.192782
0.0046,0.94569,81.088303,103.022173,79.419942,111.862336,0.989483,0.070584,22.222222,37.386671,50.468377,1.5,17.999653,0.003466,-0.003466,0.293887,19.989651,5.704765,0.002113,18.119107,22.222222,0.06056,0.00289,0.00289,0.071429,19.989651
0.074783,0.97294,84.207705,134.06692,81.044991,108.695297,0.983264,0.073156,26.086957,37.386432,53.650682,1.674419,18.009414,0.082609,-0.082609,0.040888,22.49814,30.40939,0.075467,19.506786,27.027027,0.055657,0.037654,0.037654,0.520548,22.49814
-0.032,0.976896,76.875326,55.49094,58.957123,109.454032,0.978059,0.056823,20.134228,37.386623,48.739764,0.910256,5.697834,-0.409388,0.409388,0.30053,17.74051,519.973285,0.174514,11.422417,20.134228,0.054545,0.043067,0.043067,0.935065,17.74051
0.085125,0.981788,79.383238,95.732569,78.892506,112.937731,0.993579,0.070013,22.058824,37.38744,51.204985,1.344828,8.343039,-0.010295,0.010295,-0.211705,8.316515,-172.397321,-0.073674,8.255514,25.641026,0.059388,0.0,0.0,3.875,8.316515
0.0332,0.982401,67.713783,60.556212,64.130612,111.634625,0.974006,0.051765,19.607843,37.386553,46.611747,0.561224,9.88518,-0.271923,0.271923,0.085663,29.602142,690.513752,0.226138,16.966787,19.607843,0.050975,0.035061,0.035061,0.57732,29.602142
