ECG-Lead3ElectricPotential(mV),PulseOximetry,PulmonaryArterialCarbonDioxidePressure(mmHg),HeartRate(1/min),DiastolicArterialPressure(mmHg),SystolicArterialPressure(mmHg),OxygenSaturation,EndTidalCarbonDioxideFraction,RespirationRate(1/min),CoreTemperature(degC),PulmonaryArterialOxygenPressure(mmHg),InspiratoryExpiratoryRatio,MechanicalVentilator-AirwayPressure(cmH2O),MechanicalVentilator-InspiratoryFlow(L/s),MechanicalVentilator-ExpiratoryFlow(L/s),MechanicalVentilator-TotalLungVolume(L),MechanicalVentilator-PeakInspiratoryPressure(cmH2O),MechanicalVentilator-TidalVolume(mL),MechanicalVentilator-TotalPulmonaryVentilation(L/s),MechanicalVentilator-MeanAirwayPressure(cmH2O),MechanicalVentilator-RespirationRate(1/min),MechanicalVentilator-EndTidalCarbonDioxideFraction,MechanicalVentilator-StaticPulmonaryCompliance(L/cmH2O),MechanicalVentilator-DynamicPulmonaryCompliance(L/cmH2O),MechanicalVentilator-InspiratoryExpiratoryRatio,MechanicalVentilator-PlateauPressure(cmH2O)
-0.032,0.854669,55.038668,63.919878,65.029584,109.566587,0.967918,0.051165,20.979021,37.319551,35.785361,1.306452,2.988407,0.185584,-0.185584,0.115816,3.026439,47.968275,0.016772,2.984944,20.979021,0.040873,0.29497,0.29497,6.15,3.026439
0.19875,0.92105,62.195488,63.23454,66.029878,111.161212,0.960676,0.057178,20.689655,37.325748,42.264776,1.230769,7.032435,-0.236071,0.236071,0.192892,7.368858,226.369051,0.076613,7.204714,20.689655,0.046069,0.62957,0.62957,1.164179,7.368858
-0.078348,0.946614,67.376136,65.9064,67.5513,112.246454,0.975292,0.045942,21.428571,37.331732,44.48451,1.413793,24.298945,0.003561,-0.003561,-0.016982,24.270899,80.700869,0.037711,19.055176,28.037383,0.022251,0.012959,0.012959,0.215909,24.270899
-0.027366,0.963055,71.597266,74.571259,74.129182,114.466347,0.969595,0.063928,21.582734,37.336608,46.891197,1.396552,10.360095,0.227495,-0.227495,0.145213,11.60775,44.966008,0.016099,10.562111,21.582734,0.053641,0.03687,0.03687,0.177966,11.60775
-0.069,0.962404,73.925195,77.793699,75.71715,115.176685,0.956571,0.059052,115.384615,37.339003,46.913351,1.0,6.31713,-0.094289,0.094289,0.080723,21.201219,132.603183,0.19238,13.78511,115.384615,0.03949,0.006728,0.006728,1.166667,21.201219
-0.033865,0.96298,75.406072,82.221177,75.71624,113.760571,0.969508,0.066871,21.89781,37.342814,47.432995,1.322034,3.060674,0.247307,-0.247307,0.091643,3.063449,203.501056,0.07427,2.994194,21.89781,0.05628,1.668577,1.668577,0.7125,3.063449
-0.073595,0.969519,75.946499,81.850881,75.591275,113.953615,0.974886,0.038362,21.73913,37.346763,48.54838,1.509091,18.024563,-0.245629,0.245629,0.051313,26.46809,88.989671,0.032241,18.679024,21.73913,0.057168,0.010525,0.010525,0.095238,26.46809
0.161,0.96579,76.460354,78.037766,75.690105,115.254873,0.947472,0.063553,18.292683,37.350131,47.899281,0.929412,14.761568,-0.492487,0.492487,0.170582,14.689849,-5.274206,-0.002076,13.948371,23.622047,0.042288,-0.000546,-0.000546,13.111111,14.689849
0.016,0.972227,76.682715,77.238955,75.456431,114.863814,0.990911,0.066732,21.582734,37.353402,49.013075,1.355932,18.444227,-0.071634,0.071634,0.286354,18.47683,151.176762,0.05438,18.244732,21.582734,0.056837,0.159669,0.159669,3.964286,18.47683
-0.058364,0.986187,78.938884,92.077582,77.736499,112.77793,0.993367,0.069348,21.89781,37.355901,52.561593,1.362069,8.231235,0.24441,-0.24441,0.18127,8.294084,216.06288,0.078855,8.144193,21.89781,0.05878,0.492491,0.492491,2.805556,8.294084
-0.000138,0.988396,80.297139,104.676679,80.849093,112.015202,0.98583,0.070924,22.058824,37.357908,53.382951,1.344828,10.499762,0.267856,-0.267856,0.093527,10.556677,9.07394,0.004448,10.44207,29.411765,0.059641,0.016808,0.016808,5.375,10.556677
-0.032,0.986145,78.853855,80.011679,76.364276,114.970198,0.982662,0.066361,27.777778,37.360579,51.366703,0.928571,18.110444,-0.914838,0.914838,0.095501,27.7414,261.929382,0.035784,27.23817,28.571429,0.055187,0.008306,0.008306,25.25,27.7414
-0.059093,0.982837,76.437595,70.290947,72.568977,115.328138,0.978123,0.062833,20.979021,37.362559,49.552994,1.465517,11.72942,0.337015,-0.337015,0.031586,11.856402,253.427686,0.088611,10.257761,20.979021,0.057598,0.030465,0.030465,4.5,11.856402
0.021308,0.973388,77.523982,78.306616,75.205485,114.487229,0.952439,0.066565,22.222222,37.364978,48.845752,1.327586,13.359812,-0.079712,0.079712,0.317687,14.038238,312.336327,0.11591,13.736566,22.222222,0.057964,0.466346,0.466346,1.25,14.038238
0.083966,0.973697,79.15967,103.44831,79.361773,111.586125,0.987279,0.070226,21.89781,37.366454,50.328601,1.322034,2.703837,-0.404008,0.404008,-0.044471,2.660708,-183.160351,-0.088913,2.578819,29.126214,0.059687,0.0,0.0,0.66129,2.660708
0.006937,0.975875,80.488203,95.134329,78.884653,112.318395,0.96185,0.069734,22.222222,37.367493,51.222333,1.410714,6.068578,-0.38295,0.38295,0.258003,6.075723,230.841929,0.085497,5.819712,22.222222,0.060652,0.273695,0.273695,2.970588,6.075723
-0.073976,0.96943,78.366351,73.48992,74.144082,114.829947,0.966576,0.062338,23.622047,37.369374,48.643983,1.309091,5.275292,-0.813347,0.813347,-0.016267,21.814106,253.173227,0.1229,20.683945,29.126214,0.011053,0.015431,0.015431,16.166667,21.814106
0.0605,0.966736,80.876525,125.895945,82.214328,110.493902,0.964825,0.068915,17.751479,37.370022,50.510825,1.414286,12.587168,0.055589,-0.055589,-0.109663,22.207748,-14.816197,0.008568,15.054957,24.793388,0.020447,0.00217,0.00217,0.359551,22.207748
-0.002552,0.963801,82.026892,105.165427,80.204807,111.326788,0.959214,0.070483,23.255814,37.369808,50.426996,1.388889,6.94565,0.172133,-0.172133,0.013177,6.94154,29.045195,0.011258,6.668702,23.255814,0.06027,0.093473,0.093473,0.194444,6.94154
0.668,0.920945,80.848335,168.523696,84.904979,108.342475,0.804829,0.059932,50.0,37.369347,45.060833,1.727273,9.790376,0.247922,-0.247922,0.089048,9.808868,-57.353458,-0.02607,9.785998,27.272727,0.042345,0.0,0.0,17.333333,9.808868
0.008957,0.890756,82.640288,131.930707,82.13725,109.26405,0.932292,0.07048,33.333333,37.367604,44.157385,1.647059,8.201031,-0.480286,0.480286,0.034022,8.520819,53.51489,0.019381,8.443664,32.967033,0.048701,0.084503,0.084503,17.2,8.520819
-0.027857,0.943134,82.847401,109.387073,80.94935,111.513475,0.992417,0.072078,22.058824,37.367111,50.380303,1.428571,11.927376,0.159381,-0.159381,0.239137,14.770712,200.742621,0.073804,12.804741,22.058824,0.062671,0.071346,0.071346,0.446809,14.770712
0.207333,0.983486,83.926391,114.242487,81.068427,110.744916,0.99838,0.072267,21.582734,37.366588,55.983009,1.316667,11.29492,0.228585,-0.228585,0.238807,11.917602,9.939391,0.001828,11.624374,11.029412,0.063279,0.016972,0.016972,1.076336,11.917602
-0.02364,0.986675,84.678925,122.444519,82.064206,109.598711,0.959844,0.072922,22.727273,37.365727,55.228667,1.357143,6.351356,-0.441377,0.441377,0.181255,6.649553,-54.100023,0.003342,6.350039,25.423729,0.053857,0.027285,0.027285,0.145631,6.649553
