ECG-Lead3ElectricPotential(mV),PulseOximetry,PulmonaryArterialCarbonDioxidePressure(mmHg),HeartRate(1/min),DiastolicArterialPressure(mmHg),SystolicArterialPressure(mmHg),OxygenSaturation,EndTidalCarbonDioxideFraction,RespirationRate(1/min),CoreTemperature(degC),PulmonaryArterialOxygenPressure(mmHg),InspiratoryExpiratoryRatio,MechanicalVentilator-AirwayPressure(cmH2O),MechanicalVentilator-InspiratoryFlow(L/s),MechanicalVentilator-ExpiratoryFlow(L/s),MechanicalVentilator-TotalLungVolume(L),MechanicalVentilator-PeakInspiratoryPressure(cmH2O),MechanicalVentilator-TidalVolume(mL),MechanicalVentilator-TotalPulmonaryVentilation(L/s),MechanicalVentilator-MeanAirwayPressure(cmH2O),MechanicalVentilator-RespirationRate(1/min),MechanicalVentilator-EndTidalCarbonDioxideFraction,MechanicalVentilator-StaticPulmonaryCompliance(L/cmH2O),MechanicalVentilator-DynamicPulmonaryCompliance(L/cmH2O),MechanicalVentilator-InspiratoryExpiratoryRatio,MechanicalVentilator-PlateauPressure(cmH2O)
-0.09,0.997681,65.90709,53.418853,62.758232,113.657777,0.998094,0.058026,22.38806,37.204408,48.928258,1.392857,14.004968,0.130159,-0.130159,0.018099,14.000438,145.949185,0.054459,13.594308,22.38806,0.045077,0.216619,0.216619,0.675,14.000438
-0.018,0.99781,71.030101,60.437257,67.015583,114.003142,0.997703,0.061971,23.076923,37.211218,50.716616,1.363636,4.551945,-0.017602,0.017602,-0.006016,4.582143,2.229847,0.000858,4.564993,23.076923,0.048404,0.009526,0.009526,129.0,4.582143
-0.073957,0.965714,65.435683,135.821543,82.800611,108.713971,0.76373,0.052671,22.556391,37.215128,43.628007,1.66,20.199358,0.344198,-0.344198,0.259215,20.262282,361.430966,0.135876,17.730552,22.556391,0.049533,0.027178,0.027178,4.541667,20.262282
-0.006889,0.952767,59.949125,55.814222,60.117429,109.316605,0.990517,0.051956,21.276596,37.219112,41.243292,1.611111,12.877985,-0.91668,0.91668,0.239782,27.050316,388.606896,0.134836,24.188837,21.276596,0.049262,0.026632,0.026632,4.222222,27.050316
-0.079585,0.978048,63.05141,46.661752,54.008186,109.882232,0.99567,0.055308,19.480519,37.225568,44.901441,1.610169,14.879178,-0.095446,0.095446,0.229437,14.879065,125.736448,0.04109,14.364768,19.607843,0.042947,0.013244,0.013244,20.857143,14.879065
0.125125,0.988915,67.292662,47.0927,54.622458,110.936434,0.992825,0.058005,22.222222,37.231859,47.098155,1.5,15.589471,0.140702,-0.140702,0.198993,15.617259,62.700732,0.023222,15.258478,22.222222,0.046224,0.01354,0.01354,14.0,15.617259
0.0066,0.989508,71.257092,60.706563,64.209548,112.407844,0.987766,0.053017,23.076923,37.237704,48.538069,1.6,17.989254,0.107948,-0.107948,0.050317,24.342974,35.805248,0.014159,18.348651,23.255814,0.049273,0.005771,0.005771,0.066116,24.342974
0.039226,0.981093,73.070541,57.385604,62.702383,111.71641,0.946344,0.064638,23.4375,37.242972,47.416086,1.37037,25.398236,0.237729,-0.237729,0.248853,25.435907,2.197948,0.001047,24.929642,28.571429,0.056217,0.000302,0.000302,16.5,25.435907
0.668,0.859581,72.446913,149.675884,84.102248,108.003379,0.636741,0.053754,69.767442,37.245732,36.557566,1.6875,4.171138,0.224824,-0.224824,0.007797,4.444214,-59.346598,-0.023003,4.351031,23.255814,0.01033,-0.322415,-0.322415,2.583333,4.444214
0.0046,0.700033,71.278807,151.395775,84.281327,108.13415,0.544497,0.053673,69.767442,37.248332,28.410785,1.6875,13.792146,0.237952,-0.237952,-0.043722,13.881072,-0.0,-0.0,13.815941,69.767442,0.009558,0.0,0.0,0.0,13.881072
0.0046,0.61747,71.463692,153.977571,85.149577,108.173399,0.569336,0.053271,23.255814,37.25133,26.447059,1.224138,10.191748,0.091311,-0.091311,-0.021128,10.179811,-36.077258,-0.015418,9.886365,25.641026,0.024348,-0.006921,-0.006921,18.5,10.179811
0.157,0.695868,73.5894,129.651343,82.043812,107.888372,0.894713,0.064132,42.253521,37.253827,33.17123,1.84,1.656666,-0.582001,0.582001,0.019235,1.724221,43.048505,0.014406,1.657461,41.666667,0.028615,0.258126,0.258126,23.0,1.724221
-0.05,0.826503,70.593158,62.592473,65.264111,111.336965,0.959842,0.056134,22.900763,37.25728,40.119904,1.673469,24.932358,0.29855,-0.29855,0.152712,24.990309,335.968237,0.128232,23.102287,22.900763,0.051173,0.048237,0.048237,2.852941,24.990309
-0.038684,0.899358,73.059955,79.700807,75.079485,113.77132,0.960962,0.063601,24.0,37.261353,44.270854,1.403846,1.594447,-0.370207,0.370207,-0.007404,1.635589,-5.701283,-0.002768,1.558216,29.126214,0.029334,-0.145404,-0.145404,0.084211,1.635589
-0.060769,0.94217,74.179327,78.817925,74.159784,114.200891,0.984375,0.060974,26.315789,37.265335,46.909015,1.28,16.57185,0.229008,-0.229008,0.013318,16.59359,3.405067,0.000901,15.619504,15.873016,0.053406,0.000981,0.000981,2.634615,16.59359
-0.059063,0.961784,76.957007,94.563901,77.718449,111.572496,0.963801,0.066516,24.193548,37.268313,49.214286,1.431373,3.901489,0.178764,-0.178764,0.027945,4.082026,17.551916,0.006992,3.92349,24.193548,0.054137,0.099367,0.099367,0.180952,4.082026
-0.009667,0.977106,75.76004,67.930062,72.35226,115.790474,0.996351,0.021659,23.076923,37.271886,49.432144,0.27451,17.996304,0.036965,-0.036965,0.239009,29.544323,283.307051,0.108939,20.407254,23.076923,0.054725,0.024564,0.024564,0.27451,29.544323
0.003,0.991088,77.553438,85.339001,76.610132,113.786344,0.996301,0.064245,26.785714,37.275093,52.922298,1.113208,21.891888,-0.221823,0.221823,-0.066151,21.845844,109.390557,0.035516,21.463619,19.480519,0.052863,0.0,0.0,9.266667,21.845844
0.00175,0.992996,80.56041,129.050738,82.692031,110.03508,0.991688,0.011946,24.590164,37.277497,54.97484,1.259259,23.976495,-0.149228,0.149228,-0.101768,23.963711,-119.779154,-0.049496,20.216874,24.793388,0.002522,-0.020088,-0.020088,0.613333,23.963711
0.668,0.992222,82.140137,117.456396,82.207209,110.727191,0.992251,0.070505,24.193548,37.279248,54.687723,1.638298,2.94906,0.011239,-0.011239,0.148944,8.688236,144.620613,0.058304,3.993332,24.193548,0.058406,0.024861,0.024861,0.252525,8.688236
0.194695,0.995084,73.292472,50.867957,57.9763,111.426119,0.997748,0.053767,20.408163,37.281123,50.686864,0.729412,27.150222,0.239672,-0.239672,0.473849,27.154283,509.294914,0.17323,19.578796,20.408163,0.051655,0.038855,0.038855,0.75,27.154283
-0.048286,0.989401,71.255607,61.323551,64.954065,113.489232,0.941139,0.057414,22.556391,37.283812,48.427992,1.607843,18.811606,0.198166,-0.198166,0.287324,18.856708,223.91756,0.08418,17.503707,22.556391,0.050851,0.027934,0.027934,5.333333,18.856708
0.0449,0.980725,71.982891,50.535571,57.328314,109.814952,0.994126,0.061412,22.727273,37.286475,47.058271,0.517241,8.161668,-0.191254,0.191254,0.203613,15.0737,275.123831,0.104213,10.461607,22.727273,0.052412,0.039752,0.039752,0.517241,15.0737
-0.0765,0.989788,76.042217,85.49776,76.380596,113.407266,0.993274,0.06604,23.622047,37.289071,51.468031,1.396226,5.697375,-0.169839,0.169839,0.014884,5.958129,25.392051,0.009989,5.919228,23.622047,0.052749,0.084496,0.084496,14.875,5.958129
-0.005581,0.994125,78.56504,98.492517,79.865447,113.041485,0.997935,0.067756,23.809524,37.290869,54.071872,1.571429,9.092457,-0.11552,0.11552,0.234754,10.576568,98.946009,0.039199,9.467143,23.809524,0.055443,0.066667,0.066667,0.354839,10.576568
-0.009667,0.992972,80.229039,111.344601,80.754771,111.1128,0.972603,0.068284,24.193548,37.291975,54.243643,1.384615,10.978059,0.063455,-0.063455,0.075885,11.536874,-71.12215,0.023661,11.307642,26.086957,0.01328,0.107252,0.107252,1.346939,11.536874
-0.038625,0.964187,79.012666,95.542422,78.432483,113.103014,0.897754,0.061641,30.927835,37.292948,47.490083,1.852941,14.806085,0.078432,-0.078432,-0.014486,14.789304,201.356957,0.105977,13.570148,31.578947,0.047727,0.07487,0.07487,1.261905,14.789304
0.161,0.943832,79.777037,108.671802,80.072113,110.420955,0.956289,0.068299,26.548673,37.293261,46.768337,1.690476,4.042162,-0.230186,0.230186,0.230435,5.898034,57.948791,0.024212,4.406913,26.548673,0.056022,0.029436,0.029436,0.269663,5.898034
-0.010455,0.964945,79.72294,93.617956,78.266496,112.45851,0.990777,0.068137,23.809524,37.294246,49.883246,1.032258,2.918182,-0.194804,0.194804,0.024728,5.786494,267.841356,0.106238,4.351275,23.809524,0.057604,0.093116,0.093116,1.032258,5.786494
-0.032,0.984083,81.534586,116.652832,81.401714,110.42728,0.995436,0.070277,24.193548,37.294894,53.813789,1.431373,2.846709,-0.177066,0.177066,-0.007376,2.929259,-29.992189,-0.011027,2.895036,22.058824,0.052624,-0.197671,-0.197671,18.428571,2.929259
-0.042778,0.991962,82.121732,111.996156,80.754343,111.151067,0.995495,0.070037,24.0,37.295439,55.409175,1.659574,9.726794,-0.235165,0.235165,0.033882,15.003813,147.042099,0.058808,10.812739,24.0,0.058554,0.027818,0.027818,0.27551,15.003813
-0.030846,0.995542,82.998359,116.57308,81.356539,110.543297,0.998138,0.070549,24.193548,37.295486,57.148956,1.431373,6.352401,0.085255,-0.085255,-0.003086,6.383,233.152705,0.094013,6.266178,24.193548,0.057885,0.717876,0.717876,2.444444,6.383
0.187643,0.993971,82.273966,109.755067,80.644557,111.154647,0.977776,0.068983,24.0,37.295825,55.17231,1.45098,16.262702,-0.192941,0.192941,0.00391,17.13044,236.450656,0.094223,16.86578,24.0,0.057701,0.271295,0.271295,2.787879,17.13044
-0.023878,0.980515,75.889285,61.502803,64.725865,112.50979,0.949906,0.043523,23.809524,37.296113,48.241617,0.5,25.062574,0.135441,-0.135441,0.185163,25.055926,208.540856,0.082754,22.745347,23.809524,0.053974,0.009272,0.009272,9.5,25.055926
-0.022923,0.979153,75.8571,58.626395,62.760056,112.169203,0.992432,0.047469,17.045455,37.297206,48.482208,2.259259,17.998424,0.01576,-0.01576,0.08564,28.876722,186.565688,0.083067,23.564079,28.846154,0.060274,0.015948,0.015948,1.0,28.876722
