ECG-Lead3ElectricPotential(mV),PulseOximetry,PulmonaryArterialCarbonDioxidePressure(mmHg),HeartRate(1/min),DiastolicArterialPressure(mmHg),SystolicArterialPressure(mmHg),OxygenSaturation,EndTidalCarbonDioxideFraction,RespirationRate(1/min),CoreTemperature(degC),PulmonaryArterialOxygenPressure(mmHg),InspiratoryExpiratoryRatio,MechanicalVentilator-AirwayPressure(cmH2O),MechanicalVentilator-InspiratoryFlow(L/s),MechanicalVentilator-ExpiratoryFlow(L/s),MechanicalVentilator-TotalLungVolume(L),MechanicalVentilator-PeakInspiratoryPressure(cmH2O),MechanicalVentilator-TidalVolume(mL),MechanicalVentilator-TotalPulmonaryVentilation(L/s),MechanicalVentilator-MeanAirwayPressure(cmH2O),MechanicalVentilator-RespirationRate(1/min),MechanicalVentilator-EndTidalCarbonDioxideFraction,MechanicalVentilator-StaticPulmonaryCompliance(L/cmH2O),MechanicalVentilator-DynamicPulmonaryCompliance(L/cmH2O),MechanicalVentilator-InspiratoryExpiratoryRatio,MechanicalVentilator-PlateauPressure(cmH2O)
0.055615,0.984011,71.368093,46.338646,54.38502,110.647,0.987062,0.062932,21.276596,37.178315,45.849071,1.238095,10.702408,0.038379,-0.038379,-0.108311,10.746681,158.887287,0.077886,10.664131,29.411765,0.028984,0.299729,0.299729,16.0,10.746681
0.016,0.98419,75.122875,78.853492,71.579859,110.922038,0.980085,0.067243,22.222222,37.187847,48.756198,1.327586,5.41359,-0.17674,0.17674,-0.039751,5.406397,258.399969,0.111379,5.326491,25.862069,0.042282,1.034208,1.034208,3.142857,5.406397
0.039357,0.989153,75.22231,54.539679,59.378385,109.66536,0.996732,0.056226,21.276596,37.197468,48.90928,0.7625,19.030704,0.255797,-0.255797,0.168277,19.033403,-48.233285,-0.021924,18.038892,27.272727,0.032375,-0.003066,-0.003066,17.333333,19.033403
-0.034786,0.9903,72.312741,54.293557,59.763963,110.342007,0.981797,0.057271,20.27027,37.206138,48.091223,1.466667,26.76428,0.253362,-0.253362,0.325004,26.814369,334.030821,0.112848,24.590622,20.27027,0.053633,0.030813,0.030813,4.103448,26.814369
-0.01392,0.946956,72.955928,123.71418,76.992753,106.072827,0.792274,0.063132,32.608696,37.214574,44.011311,1.3,10.023873,0.685402,-0.685402,0.052109,10.748225,53.004461,0.020705,6.701585,23.4375,0.058064,0.005452,0.005452,1.461538,10.748225
0.098,0.801611,72.488771,146.754449,78.696358,104.579425,0.687092,0.055176,65.217391,37.22088,33.968559,1.705882,16.877915,-0.414264,0.414264,-0.054305,16.861467,-20.232036,-0.021991,16.632254,65.217391,0.010207,-0.027175,-0.027175,2.538462,16.861467
0.043143,0.714879,71.965392,145.524964,79.355339,104.965617,0.615664,0.054472,65.217391,37.226829,30.581846,1.705882,22.127715,0.272923,-0.272923,-0.024794,22.223606,-0.0,-0.0,22.155007,32.608696,0.009315,0.0,0.0,0.0,22.223606
-0.0758,0.653707,72.818012,152.686267,79.933227,104.269866,0.617714,0.055713,65.217391,37.232985,28.803473,1.705882,26.941274,0.047205,-0.047205,0.022935,27.014378,-0.0,-0.0,26.945995,65.217391,0.009481,0.0,0.0,0.0,27.014378
-0.073429,0.625092,73.253901,148.223862,79.938688,104.276325,0.59338,0.051258,62.5,37.238859,28.229629,1.823529,28.333556,-0.290382,0.290382,-0.034904,28.279224,116.475028,0.054941,27.811087,28.301887,0.017609,0.01225,0.01225,25.5,28.279224
-0.02364,0.715137,75.743141,123.466356,77.994032,105.291998,0.90335,0.067538,40.0,37.244698,35.072093,1.777778,8.993217,0.257033,-0.257033,0.034951,9.007409,-78.248133,-0.030566,8.515522,23.4375,0.051628,0.0,0.0,3.129032,9.007409
-0.0436,0.836459,76.230917,67.704595,65.029438,107.683019,0.928136,0.063601,25.0,37.252089,41.468946,1.4,18.110878,0.222682,-0.222682,0.024005,18.114134,297.983009,0.12416,17.755361,25.0,0.05438,0.344914,0.344914,1.44898,18.114134
0.105824,0.875893,77.287605,88.913439,72.849084,108.217643,0.897648,0.062416,32.258065,37.258769,42.592876,0.690909,12.06114,-0.104906,0.104906,0.256183,22.50504,301.061861,0.160473,16.340563,32.258065,0.053726,0.028674,0.028674,0.722222,22.50504
0.093,0.929011,70.649228,64.786095,67.88403,112.140927,0.98713,0.048611,20.547945,37.265494,44.398833,1.246154,27.881509,-0.086921,0.086921,0.011751,27.881509,11.750901,0.000625,27.820124,20.27027,0.035548,0.000237,0.000237,147.0,27.881509
-0.067,0.960105,68.362481,63.701407,66.842909,112.022771,0.978002,0.049806,26.086957,37.271994,45.680893,1.346939,26.860715,-0.02111,0.02111,0.351805,26.83685,413.995083,0.179998,18.928605,26.086957,0.045201,0.022287,0.022287,1.395833,26.83685
0.002651,0.966701,72.844441,70.879283,68.428137,110.796214,0.969031,0.055375,22.058824,37.279814,46.824487,1.518519,5.79861,-0.291292,0.291292,0.073051,14.378473,37.805658,0.0139,6.098058,22.058824,0.054133,0.004397,0.004397,0.046154,14.378473
0.668,0.954469,72.073731,75.315636,71.336367,112.662431,0.912464,0.058456,22.222222,37.286284,44.74164,1.177419,10.504953,-0.431397,0.431397,0.306919,15.869333,418.962139,0.154442,13.395026,22.222222,0.054124,0.077342,0.077342,1.213115,15.869333
-0.032,0.942569,73.218269,68.435738,69.30499,111.638188,0.955406,0.064128,22.38806,37.292783,44.104913,1.350877,1.50238,-0.143102,0.143102,-0.107039,1.534424,171.863362,0.07812,1.478112,27.272727,0.029834,2.244782,2.244782,17.333333,1.534424
0.060529,0.970192,59.04067,59.505109,66.334298,112.527249,0.993468,0.044191,20.134228,37.295981,43.587797,0.752941,24.706526,0.802124,-0.802124,0.362466,24.761734,788.630432,0.264641,11.973029,20.134228,0.04375,0.035161,0.035161,0.77381,24.761734
0.058132,0.989551,53.31293,56.78766,64.75396,113.039936,0.998257,0.050928,18.181818,37.301381,43.991438,1.357143,22.985739,0.518009,-0.518009,0.259568,23.051798,571.34665,0.173135,17.942699,18.181818,0.049639,0.036023,0.036023,2.173077,23.051798
0.053462,0.995796,61.183914,57.810102,63.823572,112.844596,0.997485,0.055009,19.86755,37.309446,47.216915,1.323077,12.739685,-0.143472,0.143472,0.171607,13.385104,11.129848,0.003724,12.778527,19.86755,0.041993,0.017193,0.017193,0.094203,13.385104
0.126571,0.986612,65.414409,71.839633,69.654697,113.848125,0.919938,0.033077,20.547945,37.315626,46.019326,0.196721,2.279821,-0.176887,0.176887,0.044737,19.19241,356.596061,0.121632,5.054364,20.547945,0.051406,0.020984,0.020984,0.206612,19.19241
0.17165,0.949209,56.785094,76.174609,71.243274,111.108003,0.931218,0.051058,20.547945,37.318202,40.447359,1.561404,27.161602,-0.255507,0.255507,0.504503,27.154932,469.990446,0.160956,23.79773,20.547945,0.049646,0.020306,0.020306,6.3,27.154932
0.1,0.9486,61.360462,64.56213,66.710685,111.943454,0.970194,0.05552,20.979021,37.324339,41.968216,1.383333,13.51887,0.063655,-0.063655,0.217555,14.227446,1.757415,0.000618,13.56506,20.979021,0.044412,0.002547,0.002547,0.067164,14.227446
-0.0295,0.969073,67.999395,63.218179,68.085249,113.055156,0.989762,0.061374,21.276596,37.330587,45.955927,1.311475,8.523625,-0.196084,0.196084,0.208083,8.935711,201.22245,0.070975,8.707172,21.276596,0.049617,0.473125,0.473125,0.855263,8.935711
-0.037581,0.985758,73.431581,71.178597,68.442967,110.866445,0.996056,0.065879,21.89781,37.336422,49.521733,1.322034,1.105335,0.219597,-0.219597,0.046188,1.146104,197.610406,0.077799,1.114933,23.622047,0.039784,4.087279,4.087279,4.521739,1.146104
-0.05,0.995116,76.682141,96.728277,74.39162,109.936903,0.998158,0.066202,18.987342,37.341877,53.400791,2.674419,24.029668,0.055438,-0.055438,-0.012007,24.003799,184.901107,0.084046,20.30391,27.272727,0.048238,0.031026,0.031026,0.641791,24.003799
-0.023182,0.996742,79.413878,92.396633,73.53093,109.204225,0.996298,0.070174,22.222222,37.345279,55.290059,1.454545,3.074108,0.064922,-0.064922,0.188627,8.155082,177.648832,0.065746,4.207702,22.222222,0.059463,0.034988,0.034988,0.298077,8.155082
0.137091,0.995899,80.440487,93.110399,73.849576,108.904618,0.994437,0.070424,22.222222,37.348821,54.736186,1.368421,8.371662,0.20643,-0.20643,0.231637,8.427197,102.305032,0.037891,8.320814,22.222222,0.059603,0.232095,0.232095,5.136364,8.427197
0.062,0.990705,81.575287,107.273268,75.910807,107.334481,0.973811,0.071477,22.556391,37.351415,53.566294,1.375,3.551689,-0.365429,0.365429,0.096026,3.548231,84.714894,0.031848,3.488618,22.556391,0.060631,0.432968,0.432968,6.0,3.548231
-0.021882,0.988082,80.874721,88.637536,72.874859,109.460212,0.992564,0.069774,22.222222,37.35476,52.471826,1.410714,17.7842,-0.073091,0.073091,-0.007177,18.07592,116.263831,0.043061,17.868832,22.222222,0.059836,0.108324,0.108324,5.428571,18.07592
0.067091,0.989222,79.376449,69.582747,69.090743,112.940602,0.984942,0.069126,26.548673,37.358338,51.316172,2.53125,25.722624,-0.307162,0.307162,0.233559,25.702267,239.085163,0.071582,23.928301,17.964072,0.063468,0.019526,0.019526,6.26087,25.702267
0.668,0.960589,80.319456,131.914486,79.532231,108.781109,0.833564,0.060136,34.482759,37.360296,48.411879,1.806452,12.065637,0.149594,-0.149594,-0.043222,12.057287,-5.595496,-0.003497,11.678989,37.5,0.033156,-0.010536,-0.010536,0.538462,12.057287
0.206,0.913978,78.345678,77.013355,71.036184,110.347938,0.931536,0.070028,30.612245,37.361398,43.418413,1.969697,26.49918,-0.284234,0.284234,0.126632,26.497118,236.247316,0.076209,25.218259,19.354839,0.063912,0.028008,0.028008,6.045455,26.497118
-0.087129,0.911645,73.874194,97.905962,74.253276,108.868945,0.885613,0.058946,23.622047,37.362662,42.743891,0.494118,2.936085,-0.05846,0.05846,0.363128,15.447225,442.756903,0.174642,6.985506,23.622047,0.055289,0.035488,0.035488,0.494118,15.447225
0.002706,0.939597,73.13112,59.531634,60.824216,110.137722,0.981767,0.054054,21.428571,37.366045,44.83753,1.45614,28.342874,-0.035242,0.035242,0.221527,28.317203,-97.926168,-0.04492,27.681481,27.522936,0.027446,-0.009675,-0.009675,17.166667,28.317203
0.186957,0.875747,67.015343,131.616241,77.804395,106.416381,0.657806,0.053013,22.38806,37.365511,38.053925,1.627451,18.178115,0.502753,-0.502753,0.088016,18.287687,470.889126,0.175705,15.298742,22.38806,0.051313,0.037069,0.037069,3.466667,18.287687
-0.05413,0.679269,61.749806,134.719353,78.724697,105.226669,0.49008,0.051157,55.555556,37.36409,26.369294,2.375,26.021478,-0.488843,0.488843,0.164318,26.026761,213.785552,0.098067,24.449406,27.522936,0.040929,0.009205,0.009205,17.166667,26.026761
0.038043,0.621688,64.965927,136.079652,78.775594,105.170386,0.680356,0.052251,65.217391,37.363476,26.654921,1.705882,5.075029,0.244518,-0.244518,-0.038827,5.405785,-52.712315,-0.029,5.247816,31.914894,0.010768,-0.230985,-0.230985,1.292683,5.405785
0.062,0.764099,70.975706,72.728739,69.831438,110.158843,0.95831,0.057026,24.390244,37.364755,37.012195,1.733333,6.450713,-0.138284,0.138284,0.281805,15.200815,38.083307,0.01567,6.873647,24.390244,0.055928,0.004408,0.004408,0.060345,15.200815
0.017,0.890039,74.633886,77.665663,70.732162,111.015386,0.984225,0.067389,22.38806,37.367344,45.451643,1.271186,9.087447,-0.312809,0.312809,0.222476,9.0768,31.891684,0.0134,9.003447,25.210084,0.056345,0.069286,0.069286,8.153846,9.0768
0.192057,0.951741,77.869812,85.895591,72.611007,109.996216,0.989818,0.069134,22.058824,37.368799,50.12026,1.305085,7.039571,-0.472236,0.472236,0.150292,7.341952,240.69193,0.088341,7.168238,22.058824,0.058139,0.710814,0.710814,0.942857,7.341952
0.206,0.981735,80.44786,101.810412,74.85856,108.081202,0.996797,0.071302,22.38806,37.369477,53.639877,1.350877,1.667789,-0.031504,0.031504,-0.005349,1.678039,270.700973,0.101008,1.64323,22.38806,0.059837,3.578346,3.578346,1.68,1.678039
0.001235,0.990971,80.84377,90.033867,73.556416,110.279873,0.992682,0.070168,22.222222,37.370881,54.145962,1.327586,15.264178,0.131083,-0.131083,0.007019,15.262636,290.277247,0.10751,14.932222,22.222222,0.060191,0.395224,0.395224,1.25,15.262636
0.175727,0.983531,79.329732,69.086331,68.399508,112.0179,0.954051,0.06438,22.058824,37.372084,50.390967,1.428571,24.418247,0.211106,-0.211106,0.0053,24.457099,62.73287,0.023234,24.055105,22.222222,0.054022,0.005658,0.005658,44.0,24.457099
0.19402,0.983052,77.748072,61.350169,65.832516,113.442553,0.995219,0.063824,21.428571,37.373753,49.462884,0.12,27.845305,1.438756,-1.438756,0.124036,28.690562,348.77897,0.124564,5.406977,21.428571,0.058989,0.013479,0.013479,0.12,28.690562
0.086053,0.98538,78.913202,80.002581,70.31341,110.51679,0.971887,0.068184,22.222222,37.375234,51.090999,1.410714,17.460507,-0.212783,0.212783,0.294264,18.245816,304.987484,0.113076,17.912763,22.222222,0.058799,0.33751,0.33751,1.87234,18.245816
