ECG-Lead3ElectricPotential(mV),PulseOximetry,PulmonaryArterialCarbonDioxidePressure(mmHg),HeartRate(1/min),DiastolicArterialPressure(mmHg),SystolicArterialPressure(mmHg),OxygenSaturation,EndTidalCarbonDioxideFraction,RespirationRate(1/min),CoreTemperature(degC),PulmonaryArterialOxygenPressure(mmHg),InspiratoryExpiratoryRatio,MechanicalVentilator-AirwayPressure(cmH2O),MechanicalVentilator-InspiratoryFlow(L/s),MechanicalVentilator-ExpiratoryFlow(L/s),MechanicalVentilator-TotalLungVolume(L),MechanicalVentilator-PeakInspiratoryPressure(cmH2O),MechanicalVentilator-TidalVolume(mL),MechanicalVentilator-TotalPulmonaryVentilation(L/s),MechanicalVentilator-MeanAirwayPressure(cmH2O),MechanicalVentilator-RespirationRate(1/min),MechanicalVentilator-EndTidalCarbonDioxideFraction,MechanicalVentilator-StaticPulmonaryCompliance(L/cmH2O),MechanicalVentilator-DynamicPulmonaryCompliance(L/cmH2O),MechanicalVentilator-InspiratoryExpiratoryRatio,MechanicalVentilator-PlateauPressure(cmH2O)
-0.085333,0.694678,78.514979,85.536501,76.966573,111.281302,0.960507,0.067165,25.862069,37.296451,34.891873,0.966102,8.584298,0.31562,-0.31562,0.366566,8.586832,382.671903,0.164945,4.727578,25.862069,0.061682,0.051254,0.051254,0.966102,8.586832
-0.09,0.848269,78.903078,85.960213,76.467535,112.490449,0.949091,0.067957,22.38806,37.303842,43.742364,1.350877,17.578791,0.226656,-0.226656,0.185422,17.574047,-210.733018,-0.1033,17.549946,29.411765,0.06024,0.0,0.0,16.0,17.574047
-0.059093,0.91868,76.158312,70.582499,73.71469,115.198495,0.98464,0.061562,20.689655,37.310339,45.64811,0.178862,1.827361,-0.353425,0.353425,0.298817,23.654274,424.272303,0.14616,5.119059,20.689655,0.05798,0.019392,0.019392,0.188525,23.654274
0.001182,0.944716,79.064625,91.407675,78.964171,113.737011,0.907771,0.065785,24.590164,37.31718,47.519766,1.44,6.704233,0.188101,-0.188101,0.025187,6.779662,-85.835149,-0.024808,6.678644,17.34104,0.056655,-0.230009,-0.230009,5.653846,6.779662
-0.009857,0.817459,73.764768,143.77391,83.487434,108.986393,0.639837,0.057038,32.258065,37.320832,34.837482,0.722222,26.647325,0.072182,-0.072182,-0.032347,26.733492,117.152541,0.06367,23.309437,32.608696,0.039594,0.013544,0.013544,1.628571,26.733492
0.204706,0.742007,75.959689,177.909972,85.138559,107.594865,0.75615,0.059748,65.217391,37.324921,32.943421,1.705882,9.318758,0.073987,-0.073987,-0.089407,9.322897,24.201065,0.013153,9.310954,32.608696,0.010561,0.088111,0.088111,45.0,9.322897
0.012927,0.841412,77.082269,74.091438,74.672878,114.274335,0.973853,0.063725,21.89781,37.330122,41.014262,0.851351,12.346879,-0.484667,0.484667,0.219761,17.801937,375.749368,0.14009,14.800152,21.89781,0.058318,0.069946,0.069946,0.851351,17.801937
0.034,0.931825,72.725997,64.08804,69.984268,115.424601,0.997473,0.056576,19.480519,37.33571,45.936012,1.40625,19.410305,0.382459,-0.382459,0.208299,19.45053,484.584166,0.157333,15.278225,19.480519,0.053847,0.046818,0.046818,1.52459,19.45053
-0.0484,0.975039,78.031802,102.304839,78.779523,112.287243,0.991399,0.069786,21.89781,37.342013,51.183716,1.446429,11.195112,0.12339,-0.12339,0.079683,14.034658,77.215528,-0.07783,11.148917,85.714286,0.057267,-0.009556,-0.009556,1.058824,14.034658
0.017,0.970462,79.562573,92.824869,77.3418,113.792433,0.929787,0.067089,22.900763,37.347504,49.010971,1.519231,22.511324,0.054958,-0.054958,-0.209241,22.484955,-25.46746,-0.009647,21.729496,22.727273,0.058065,0.0,0.0,5.0,22.484955
0.046,0.961424,80.163776,85.624342,76.979308,113.476283,0.974484,0.067295,21.89781,37.351972,47.89923,1.446429,20.57397,0.287639,-0.287639,0.09529,20.572614,211.168049,0.07821,19.021543,22.222222,0.056697,0.08276,0.08276,0.666667,20.572614
-0.0356,0.975779,81.841718,103.42051,79.675382,111.579044,0.990141,0.070684,21.428571,37.356076,51.214714,1.222222,15.478095,0.227991,-0.227991,-0.053398,15.54822,186.201639,0.088667,15.272446,28.571429,0.042746,0.056716,0.056716,16.5,15.54822
-0.021558,0.984972,80.539651,71.268698,73.738958,116.429799,0.989832,0.056125,61.22449,37.361067,50.661832,4.444444,27.2431,0.028612,-0.028612,0.203582,27.220608,45.598386,0.018536,25.863067,24.390244,0.035303,0.002169,0.002169,16.571429,27.220608
0.089069,0.990714,82.586629,106.470663,80.218765,111.282877,0.996588,0.072034,22.058824,37.364517,53.538031,1.385965,5.922479,0.111509,-0.111509,0.28108,7.42972,260.067173,0.095515,6.589373,22.058824,0.062175,0.174422,0.174422,0.789474,7.42972
0.161,0.988743,82.321201,86.500393,77.038844,112.79359,0.970916,0.026209,21.89781,37.368647,52.017312,0.161017,7.753121,0.047097,-0.047097,0.241583,25.481276,304.194244,0.110933,10.096386,21.89781,0.062607,0.017162,0.017162,0.161017,25.481276
-0.016316,0.994859,71.26344,53.5343,60.748522,111.901107,0.999166,0.053279,19.354839,37.371598,49.150522,1.183099,5.014891,-0.120795,0.120795,0.012222,20.660612,630.005603,0.204114,13.492654,19.354839,0.052169,0.040434,0.040434,1.214286,20.660612
-0.050784,0.997427,76.516239,83.296638,76.268815,113.801551,0.997277,0.067967,21.89781,37.376634,52.886534,1.283333,3.724546,0.184789,-0.184789,0.216928,3.749716,2.123867,0.000383,3.650426,10.830325,0.056439,0.011538,0.011538,1.036765,3.749716
0.033364,0.993971,79.621915,92.015056,78.410853,112.840237,0.976938,0.069342,21.89781,37.380549,52.044572,1.446429,21.291807,0.384845,-0.384845,0.062397,21.297507,188.071263,0.068639,15.793605,21.89781,0.060118,0.027706,0.027706,0.245455,21.297507
-0.059269,0.986606,77.098175,58.389274,62.471085,110.550455,0.980139,0.062068,20.689655,37.383783,48.611183,1.19697,9.032216,0.228378,-0.228378,0.331399,9.046488,419.589215,0.144686,5.490616,20.689655,0.057699,0.053696,0.053696,1.230769,9.046488
0.204706,0.982672,76.480664,59.095883,63.211419,111.663096,0.978202,0.064291,21.126761,37.387691,48.040384,0.378641,28.355435,0.460363,-0.460363,0.249173,28.361677,359.876111,0.126717,20.78349,21.126761,0.05825,0.034771,0.034771,0.378641,28.361677
0.209902,0.97088,78.105871,73.221254,73.705891,115.10322,0.937502,0.063127,18.987342,37.390752,47.560435,1.106667,8.536798,-0.312476,0.312476,0.075642,15.060178,196.707545,0.036127,11.876835,11.029412,0.063474,0.030045,0.030045,1.076336,15.060178
-0.067,0.978855,76.572064,64.887657,70.830424,116.464977,0.996943,0.063442,20.833333,37.393696,48.307497,0.252174,9.32268,-0.117813,0.117813,0.277106,24.697903,388.771912,0.135053,12.420012,20.833333,0.058522,0.025292,0.025292,0.263158,24.697903
-0.064796,0.992177,73.717741,62.282753,70.457903,116.914582,0.996731,0.060488,24.390244,37.396293,49.66815,2.324324,11.114185,-0.79982,0.79982,0.326559,29.417483,509.824284,0.091011,25.38978,23.809524,0.058478,0.012498,0.012498,3.666667,29.417483
-0.072419,0.990478,78.359063,98.25253,79.645616,112.455692,0.977116,0.069729,21.89781,37.398676,51.356782,1.322034,1.62458,-0.016185,0.016185,0.150136,1.684383,48.077215,0.077404,1.673013,24.390244,0.031647,7.965476,7.965476,1.733333,1.684383
0.204706,0.978361,80.245593,90.079587,77.746931,112.831137,0.96372,0.069337,22.222222,37.400266,49.652549,1.368421,7.856672,-0.270212,0.270212,0.278945,7.879991,206.055308,0.076317,7.733953,22.222222,0.0599,0.482125,0.482125,3.21875,7.879991
-0.0032,0.963921,81.523594,102.290925,79.664122,111.577411,0.944174,0.069296,25.210084,37.401141,48.566192,1.586957,2.015506,0.160686,-0.160686,0.017719,2.746831,1.486011,0.001068,2.095154,25.423729,0.057531,0.003563,0.003563,0.12381,2.746831
0.101077,0.975753,66.84453,57.865189,62.37007,111.111438,0.991119,0.050316,20.134228,37.400548,45.586909,0.602151,8.598031,-0.177411,0.177411,0.037243,28.842893,721.195921,0.242892,16.208008,20.134228,0.04957,0.035738,0.035738,0.619565,28.842893
0.668,0.980084,56.920008,58.383709,63.808775,112.297654,0.979023,0.048898,18.292683,37.400579,43.128214,1.376812,4.097298,-0.711484,0.711484,0.182307,25.241252,655.060565,0.199614,19.662659,18.292683,0.048222,0.030902,0.030902,2.904762,25.241252
-0.009075,0.978412,62.35056,57.287691,63.492762,112.67913,0.975696,0.052811,21.276596,37.403942,44.12087,1.136364,17.392721,-0.293699,0.293699,-0.005874,25.345488,85.010877,0.041267,24.811671,29.126214,0.005953,0.010776,0.010776,16.166667,25.345488
0.08724,0.978892,70.275502,60.90582,66.16789,113.83492,0.984576,0.062944,21.276596,37.406731,46.228281,1.35,8.01863,0.213573,-0.213573,0.11238,8.445362,34.492571,0.012161,8.103008,21.276596,0.051421,0.086552,0.086552,0.184874,8.445362
-0.029286,0.986376,72.910615,47.893786,56.818881,112.150213,0.992495,0.065533,26.086957,37.409663,47.218269,0.277778,24.827907,0.282961,-0.282961,-0.016472,26.062415,34.563809,0.015028,24.882005,26.086957,0.057968,0.001824,0.001824,18.166667,26.062415
0.001432,0.982988,77.022521,82.307447,75.487741,114.355565,0.961527,0.068276,22.38806,37.410815,49.233782,1.350877,15.152096,0.157081,-0.157081,0.308273,15.162945,17.49603,0.003193,14.813504,10.948905,0.058963,0.023657,0.023657,1.15748,15.162945
