ECG-Lead3ElectricPotential(mV),PulseOximetry,PulmonaryArterialCarbonDioxidePressure(mmHg),HeartRate(1/min),DiastolicArterialPressure(mmHg),SystolicArterialPressure(mmHg),OxygenSaturation,EndTidalCarbonDioxideFraction,RespirationRate(1/min),CoreTemperature(degC),PulmonaryArterialOxygenPressure(mmHg),InspiratoryExpiratoryRatio,MechanicalVentilator-AirwayPressure(cmH2O),MechanicalVentilator-InspiratoryFlow(L/s),MechanicalVentilator-ExpiratoryFlow(L/s),MechanicalVentilator-TotalLungVolume(L),MechanicalVentilator-PeakInspiratoryPressure(cmH2O),MechanicalVentilator-TidalVolume(mL),MechanicalVentilator-TotalPulmonaryVentilation(L/s),MechanicalVentilator-MeanAirwayPressure(cmH2O),MechanicalVentilator-RespirationRate(1/min),MechanicalVentilator-EndTidalCarbonDioxideFraction,MechanicalVentilator-StaticPulmonaryCompliance(L/cmH2O),MechanicalVentilator-DynamicPulmonaryCompliance(L/cmH2O),MechanicalVentilator-InspiratoryExpiratoryRatio,MechanicalVentilator-PlateauPressure(cmH2O)
0.02622,0.976334,67.793397,73.9813,73.90224,114.293438,0.949325,0.061206,21.582734,37.154945,46.081488,1.316667,2.644322,-0.440875,0.440875,0.11849,2.721416,4.239572,0.006193,2.625106,22.058824,0.047338,0.158438,0.158438,0.236364,2.721416
0.204561,0.954809,68.89082,73.320469,73.84215,114.732284,0.94702,0.056451,23.809524,37.164247,43.765344,1.8,23.9859,0.084873,-0.084873,0.001027,23.9975,32.850509,0.013036,18.619011,23.809524,0.043101,0.005507,0.005507,0.125,23.9975
0.189,0.967584,71.417629,71.939807,73.639423,114.261761,0.991814,0.063838,21.428571,37.173257,46.676683,1.45614,9.219999,-0.422069,0.422069,0.1484,14.546342,90.294797,0.03222,9.794999,21.428571,0.052828,0.016835,0.016835,0.138211,14.546342
-0.088027,0.987668,74.868523,82.280069,75.770289,113.306854,0.997321,0.066584,21.73913,37.182192,51.012252,1.338983,4.808501,0.187703,-0.187703,-0.048622,5.06393,-216.717549,-0.056665,4.991945,24.390244,0.055414,0.0,0.0,1.928571,5.06393
0.044906,0.99581,73.715852,56.796246,63.563518,112.188347,0.998515,0.060652,20.833333,37.190991,51.41549,1.440678,23.571237,0.070163,-0.070163,0.345431,23.590647,142.086199,0.049335,22.551426,20.833333,0.052374,0.006871,0.006871,23.0,23.590647
-0.0758,0.997592,71.39596,54.738575,62.558369,112.447197,0.998349,0.05859,20.0,37.199165,50.992023,0.415094,4.987555,-0.12395,0.12395,0.02648,17.498119,412.987621,0.137782,8.657321,20.0,0.054512,0.033022,0.033022,0.428571,17.498119
0.131186,0.997726,74.027335,71.375947,73.181597,115.063509,0.997446,0.064943,21.582734,37.208215,52.411119,1.316667,15.436909,-0.23792,0.23792,0.237458,16.206708,244.344025,0.087573,15.804132,21.582734,0.054393,0.31144,0.31144,0.957746,16.206708
0.007,0.997064,71.66609,63.917324,70.851706,115.488056,0.9948,0.057166,20.0,37.215799,50.73892,1.459016,26.148775,0.204369,-0.204369,0.375981,26.188468,311.059167,0.103686,24.11243,20.0,0.05353,0.025251,0.025251,5.25,26.188468
-0.038625,0.996051,69.843889,63.729439,71.189813,116.194952,0.995514,0.057749,19.736842,37.223433,49.614774,0.381818,25.019724,0.440248,-0.440248,0.306394,25.030456,420.482482,0.138317,15.823457,19.736842,0.053895,0.033034,0.033034,0.394495,25.030456
-0.069,0.992461,73.809369,78.91321,75.240272,114.059495,0.976266,0.065553,21.73913,37.231653,50.286174,1.3,7.83185,0.161014,-0.161014,0.020555,7.836303,258.59165,0.093693,7.66881,21.73913,0.054765,0.698791,0.698791,1.225806,7.836303
-0.033098,0.976564,74.389777,73.672801,74.941083,115.350174,0.94982,0.052819,27.522936,37.238836,47.476668,1.534884,27.078483,0.044032,-0.044032,0.005283,27.044573,282.053056,0.135602,21.324452,28.846154,0.034691,0.030473,0.030473,0.650794,27.044573
0.056707,0.976499,75.518494,73.765742,73.22688,113.756615,0.990677,0.050209,21.276596,37.245972,48.656636,0.831169,13.766846,-0.21821,0.21821,0.00377,13.721517,-82.430133,-0.038162,13.007705,27.777778,0.021748,-0.007345,-0.007345,17.0,13.721517
0.022882,0.981104,77.694782,89.682509,76.699242,112.198364,0.972444,0.067762,22.058824,37.252918,50.731627,1.518519,16.299792,-0.197315,0.197315,0.276637,22.697541,117.9785,0.043302,17.134484,22.058824,0.058303,0.018394,0.018394,0.162393,22.697541
-0.039241,0.981653,79.433417,105.658107,79.848088,111.354453,0.99114,0.070316,22.058824,37.259098,51.654739,1.305085,1.923605,-0.356047,0.356047,0.096138,1.901271,11.812086,0.004343,1.883835,22.058824,0.058852,0.125569,0.125569,26.2,1.901271
0.172379,0.991948,80.841245,104.769408,79.910774,111.007157,0.99748,0.070688,22.058824,37.26531,54.655868,1.305085,8.708554,-0.30061,0.30061,-0.070134,8.652121,-79.086539,-0.031136,8.652938,23.622047,0.060787,0.0,0.0,17.142857,8.652121
0.11548,0.996726,82.767136,121.029622,81.473392,109.979085,0.998443,0.073312,19.354839,37.271297,58.010965,1.066667,27.098426,0.424317,-0.424317,0.037323,27.238841,38.840565,0.038841,22.041255,60.0,0.063165,0.003739,0.003739,1.083333,27.238841
0.424889,0.995695,82.96794,114.069448,81.523558,110.621608,0.985435,0.070288,21.428571,37.276503,56.348853,1.295082,16.685837,0.269276,-0.269276,0.142686,17.591909,18.234145,0.003371,17.175377,11.111111,0.062151,0.021076,0.021076,1.125984,17.591909
0.000732,0.992511,80.931134,74.772598,74.413476,114.064943,0.992066,0.067224,21.582734,37.282031,52.877537,1.171875,8.825872,0.284587,-0.284587,0.133394,8.841999,354.080649,0.127367,6.874173,21.582734,0.06042,0.082777,0.082777,1.206349,8.841999
-0.041,0.995797,77.42692,63.582888,71.997682,116.058677,0.998566,0.061533,20.689655,37.287928,52.63298,1.5,19.353079,0.297791,-0.297791,0.227448,19.409424,289.581767,0.099856,17.544909,20.689655,0.057033,0.030437,0.030437,4.37037,19.409424
-0.0484,0.997151,80.339836,102.144054,80.281067,112.54152,0.997079,0.070399,22.058824,37.29336,56.061082,1.305085,5.17294,-0.25224,0.25224,0.054599,5.403599,262.891568,0.096521,5.289158,22.058824,0.059465,1.07392,1.07392,1.125,5.403599
0.271,0.994035,80.174162,80.818239,74.737929,112.457969,0.981748,0.070123,20.833333,37.298755,53.555467,1.285714,21.364899,0.127409,-0.127409,0.41213,21.391361,25.494512,0.008731,20.354439,20.547945,0.065281,0.0015,0.0015,17.25,21.391361
-0.048286,0.989849,81.304357,107.474876,80.280752,111.039972,0.991947,0.071132,22.222222,37.30319,53.550624,1.368421,6.125298,-0.057955,0.057955,0.281122,6.143887,52.495228,0.019443,6.085504,22.222222,0.060154,0.165684,0.165684,8.642857,6.143887
-0.0367,0.995172,81.046949,76.849077,73.965166,113.125895,0.998529,0.053879,21.126761,37.308069,54.874573,0.844156,17.213576,0.326382,-0.326382,0.151719,17.220838,-22.783376,-0.010356,15.751554,27.272727,0.031195,-0.002081,-0.002081,6.857143,17.220838
0.205429,0.989487,78.359763,72.926424,73.885813,115.826892,0.933245,0.062645,21.582734,37.31279,51.078154,0.654762,18.016966,-0.169658,0.169658,0.013191,26.273452,420.276877,0.149542,21.226194,21.582734,0.058155,0.05033,0.05033,0.654762,26.273452
0.668,0.850855,77.639884,173.023424,85.478928,107.931523,0.65145,0.057417,63.829787,37.315117,37.572354,1.764706,6.3003,-0.223149,0.223149,-0.07859,6.253985,-9.303322,-0.005056,6.196357,32.608696,0.011115,-0.017054,-0.017054,7.363636,6.253985
-0.0822,0.874734,75.242392,60.350163,62.045085,108.723869,0.976505,0.055057,21.582734,37.318278,41.220489,1.574074,16.706207,0.280431,-0.280431,0.425427,16.766168,489.122288,0.175943,13.408695,21.582734,0.053039,0.041245,0.041245,2.657895,16.766168
-0.039706,0.942152,76.705658,88.310632,77.206381,113.032214,0.988816,0.06766,21.89781,37.322833,48.562392,1.362069,15.492784,-0.448095,0.448095,0.185853,16.235496,189.493618,0.069036,15.75064,21.89781,0.057188,0.24432,0.24432,0.611765,16.235496
-0.076444,0.969692,80.189273,113.216549,82.099412,111.158579,0.982439,0.070888,22.222222,37.326179,51.964089,1.327586,1.004641,-0.277963,0.277963,0.062724,1.047454,257.557572,0.095179,1.011118,22.222222,0.059622,4.28414,4.28414,2.068182,1.047454
0.159968,0.982264,81.187115,98.820702,78.344218,111.116533,0.993593,0.07046,22.058824,37.329635,53.17077,1.385965,7.761057,-0.19594,0.19594,0.028082,8.562307,298.129776,0.109517,8.246883,22.058824,0.060605,0.368653,0.368653,1.666667,8.562307
0.668,0.982673,81.939415,105.307076,78.956097,110.564735,0.967084,0.070528,22.38806,37.332411,53.107828,1.350877,10.666623,0.104227,-0.104227,-0.000463,10.731527,194.389719,0.072533,10.55379,22.38806,0.061024,0.339696,0.339696,3.466667,10.731527
0.05876,0.979291,82.670115,121.400405,81.659196,110.204024,0.985733,0.072368,22.38806,37.334722,52.852191,1.350877,2.830971,-0.202415,0.202415,0.266005,2.935917,216.091398,0.08058,2.873655,22.38806,0.061327,1.90881,1.90881,0.763158,2.935917
-0.09,0.985627,85.323451,130.453825,82.554898,109.963803,0.990811,0.004655,24.193548,37.337097,55.410585,1.583333,9.135285,0.097252,-0.097252,0.306485,16.439611,266.012362,0.107452,11.215557,24.193548,0.067532,0.036631,0.036631,0.409091,16.439611
-0.01392,0.992923,85.364739,121.791317,83.235351,110.751925,0.997608,0.073041,22.38806,37.338925,57.356699,1.233333,15.143041,0.005256,-0.005256,-0.008649,15.191793,-70.530833,-0.176327,14.955553,150.0,0.061916,-0.068783,-0.068783,5.666667,15.191793
-0.040308,0.996901,85.317682,116.982726,81.22281,110.36432,0.998424,0.07823,22.900763,37.340537,59.259883,1.471698,7.597846,0.29542,-0.29542,0.256492,7.636004,122.550735,0.031585,6.59909,15.463918,0.072512,0.029949,0.029949,3.041667,7.636004
-0.0345,0.996192,85.833113,125.873617,82.246207,109.539639,0.989642,0.074154,22.38806,37.342101,58.148574,1.350877,2.88119,-0.381012,0.381012,0.165739,2.972137,178.834977,0.101633,2.938306,24.0,0.050389,2.453809,2.453809,1.906977,2.972137
0.0638,0.994499,79.376058,50.125315,55.873692,109.09913,0.993397,0.058438,20.27027,37.344962,52.044367,1.466667,12.059476,-0.526341,0.526341,0.134537,23.145633,433.738226,0.145126,20.114867,20.27027,0.055596,0.038645,0.038645,2.794872,23.145633
-0.05,0.986847,81.640174,111.921969,80.753398,110.262018,0.958431,0.071255,22.556391,37.346846,53.062466,1.375,1.621297,0.174902,-0.174902,0.270406,1.699549,66.764409,0.024867,1.656303,22.556391,0.061026,1.36686,1.36686,0.266667,1.699549
0.1975,0.945344,77.441499,109.68214,79.666395,111.449167,0.877913,0.060898,27.777778,37.347805,45.703575,0.402597,2.278166,-0.033407,0.033407,0.286398,22.293048,456.306388,0.2041,8.038881,27.777778,0.057029,0.022059,0.022059,0.421053,22.293048
0.041,0.82111,72.032823,142.869108,83.458219,109.117551,0.636831,0.052828,68.181818,37.347055,35.107017,1.315789,20.42472,-0.558081,0.558081,0.024472,20.341841,86.597993,0.045578,19.573759,31.578947,0.020245,0.009406,0.009406,12.571429,20.341841
-0.018041,0.862733,65.081908,62.451963,64.533861,110.295999,0.97016,0.051272,21.89781,37.346733,38.785153,1.584906,25.724773,0.577959,-0.577959,0.181566,25.814453,473.076117,0.171404,22.348544,21.73913,0.050109,0.023002,0.023002,5.272727,25.814453
-0.032,0.930933,69.65321,68.262154,68.168249,111.375088,0.986566,0.063248,21.428571,37.349906,45.195835,1.333333,1.111176,0.205464,-0.205464,0.1109,1.161674,174.2328,0.062226,1.115553,21.428571,0.050863,2.199802,2.199802,2.589744,1.161674
-0.0758,0.965533,75.415715,87.639206,77.696041,113.711196,0.983439,0.067228,21.89781,37.352438,49.693433,1.283333,5.764387,-0.216871,0.216871,-0.024606,5.803602,137.933552,0.064455,5.730326,28.037383,0.042192,0.458574,0.458574,10.888889,5.803602
0.093,0.980085,76.368534,65.136407,68.305566,113.068721,0.992302,0.065299,21.428571,37.354866,50.310586,1.45614,22.305785,0.260406,-0.260406,0.175111,22.352083,96.219996,0.034364,21.898641,21.428571,0.056435,0.022268,0.022268,9.769231,22.352083
-0.006767,0.982339,76.447701,71.139765,73.197154,115.267447,0.974296,0.064956,21.428571,37.356447,50.103582,0.414141,6.020305,-0.371,0.371,0.112202,16.19159,357.069641,0.127347,8.909985,21.428571,0.058678,0.034962,0.034962,0.414141,16.19159
0.0605,0.974752,77.958199,84.33805,76.162253,113.935197,0.96734,0.067635,22.222222,37.357793,49.674245,1.368421,12.114466,-0.371885,0.371885,0.240711,13.221928,221.936335,0.082136,12.537144,22.222222,0.058192,0.19622,0.19622,0.666667,13.221928
-0.0484,0.978891,79.812929,102.048175,78.933171,112.371303,0.990449,0.070343,22.058824,37.358066,51.927992,1.518519,7.927738,-0.286776,0.286776,0.068374,12.367947,83.154835,0.030556,8.461536,22.058824,0.05999,0.01865,0.01865,0.152542,12.367947
-0.032,0.958061,76.686127,120.634811,81.08157,112.096417,0.840311,0.060757,23.4375,37.358265,47.519409,0.454545,10.344467,-0.573623,0.573623,0.17121,22.532051,434.451612,0.172036,14.032399,23.4375,0.056712,0.036024,0.036024,0.454545,22.532051
0.086727,0.943716,76.313273,69.348029,66.929198,111.408748,0.97738,0.066152,22.058824,37.358526,46.005215,1.305085,13.791497,-0.266333,0.266333,0.244281,13.780274,9.975365,0.003641,13.740197,21.89781,0.055647,0.015494,0.015494,33.25,13.780274
