ECG-Lead3ElectricPotential(mV),PulseOximetry,PulmonaryArterialCarbonDioxidePressure(mmHg),HeartRate(1/min),DiastolicArterialPressure(mmHg),SystolicArterialPressure(mmHg),OxygenSaturation,EndTidalCarbonDioxideFraction,RespirationRate(1/min),CoreTemperature(degC),PulmonaryArterialOxygenPressure(mmHg),InspiratoryExpiratoryRatio,MechanicalVentilator-AirwayPressure(cmH2O),MechanicalVentilator-InspiratoryFlow(L/s),MechanicalVentilator-ExpiratoryFlow(L/s),MechanicalVentilator-TotalLungVolume(L),MechanicalVentilator-PeakInspiratoryPressure(cmH2O),MechanicalVentilator-TidalVolume(mL),MechanicalVentilator-TotalPulmonaryVentilation(L/s),MechanicalVentilator-MeanAirwayPressure(cmH2O),MechanicalVentilator-RespirationRate(1/min),MechanicalVentilator-EndTidalCarbonDioxideFraction,MechanicalVentilator-StaticPulmonaryCompliance(L/cmH2O),MechanicalVentilator-DynamicPulmonaryCompliance(L/cmH2O),MechanicalVentilator-InspiratoryExpiratoryRatio,MechanicalVentilator-PlateauPressure(cmH2O)
-0.042514,0.987537,74.072685,82.836065,76.513259,113.409576,0.981565,0.065409,22.727273,37.140506,50.47826,1.357143,7.328512,0.074687,-0.074687,0.248322,7.514105,246.828523,0.093398,7.36163,22.727273,0.053714,0.695664,0.695664,1.357143,7.514105
-0.038091,0.971752,74.042405,91.848012,79.447606,115.890549,0.899016,0.063164,23.622047,37.148567,48.023229,1.591837,17.985377,0.146234,-0.146234,0.290436,24.335096,234.232404,0.091886,19.656958,23.622047,0.055748,0.036959,0.036959,0.365591,24.335096
0.214429,0.829472,72.045342,149.765184,84.161738,108.061176,0.641672,0.053354,65.217391,37.15447,35.365304,1.705882,17.071683,0.248976,-0.248976,-0.041842,17.069476,-4.473842,-0.001621,17.028442,21.73913,0.01049,-0.005935,-0.005935,12.8,17.069476
0.0042,0.676013,71.795087,153.912339,84.027293,107.758673,0.531308,0.055826,32.608696,37.161706,28.197856,0.483871,14.590205,0.273275,-0.273275,0.024328,14.595307,-38.175164,-0.020747,14.27311,32.608696,0.012766,-0.02702,-0.02702,3.6,14.595307
-0.09,0.786272,64.410804,74.601096,74.743751,113.930674,0.959193,0.053291,22.900763,37.166013,36.28419,0.235849,5.167362,-0.306032,0.306032,0.343105,29.02912,512.069459,0.19554,9.711322,22.900763,0.051554,0.021454,0.021454,0.247619,29.02912
-0.067,0.889813,67.761967,73.88697,73.881212,114.4275,0.97621,0.061654,22.727273,37.174405,43.471068,1.315789,6.90516,0.111274,-0.111274,0.219194,6.950815,70.148224,0.03278,6.833933,28.037383,0.049355,0.190069,0.190069,3.28,6.950815
-0.066,0.957733,65.210263,64.281985,72.264007,116.547996,0.999,0.0541,19.607843,37.1812,47.480056,1.428571,22.736423,0.048695,-0.048695,0.515314,22.76081,427.57267,0.13973,19.404097,19.607843,0.051916,0.027658,0.027658,3.78125,22.76081
-0.063977,0.989846,69.983967,70.84754,73.066998,115.303126,0.997843,0.062356,22.38806,37.189777,51.707502,1.350877,2.976311,0.093195,-0.093195,0.168051,2.971135,-114.85636,-0.052686,2.980452,27.522936,0.049955,0.0,0.0,17.166667,2.971135
-0.032,0.994423,73.925706,76.352726,74.416117,114.652881,0.995241,0.06502,22.556391,37.197693,52.977571,1.375,7.364741,-0.07492,0.07492,-0.003661,7.574752,201.730826,0.075839,7.438095,22.556391,0.053045,0.510972,0.510972,2.594595,7.574752
-0.073364,0.992119,76.449025,92.823497,78.660973,113.185209,0.983748,0.068017,23.255814,37.204797,53.087212,1.303571,10.030786,-0.450649,0.450649,0.176526,9.978009,23.907098,0.006358,9.848632,15.957447,0.056715,0.049992,0.049992,2.54717,9.978009
0.044545,0.988652,77.890825,93.718552,78.647918,112.389578,0.989093,0.026574,22.900763,37.211275,53.003009,1.339286,9.396645,-0.349015,0.349015,0.075151,9.337345,40.205077,0.014359,9.108484,21.428571,0.006739,0.009324,0.009324,19.0,9.337345
-0.043882,0.993064,78.524431,88.547408,78.120461,112.91964,0.997477,0.066301,22.727273,37.218023,54.530861,1.4,13.024789,-0.259339,0.259339,0.046924,19.232139,57.847413,0.085497,18.807807,26.086957,0.010941,0.028193,0.028193,18.166667,19.232139
-0.035241,0.996751,80.128382,104.673628,79.851796,110.953435,0.99825,0.06976,23.076923,37.223936,57.715769,1.6,9.150658,0.041885,-0.041885,0.266725,12.499006,105.93293,0.040729,9.803558,23.076923,0.058575,0.031799,0.031799,0.25,12.499006
0.12148,0.997038,81.662957,120.301806,81.649393,110.22286,0.995407,0.071413,25.0,37.229692,58.599023,1.352941,13.394539,-0.472562,0.472562,0.110708,15.672937,62.966498,-0.198924,14.884345,76.923077,0.05838,-0.065985,-0.065985,2.0,15.672937
-0.088429,0.996282,82.026099,109.875404,80.821564,110.572249,0.996254,0.07062,23.255814,37.235021,57.675784,1.388889,9.792491,0.11818,-0.11818,0.002935,9.809489,274.292165,0.106315,9.629562,23.255814,0.059221,0.571285,0.571285,1.866667,9.809489
-0.055111,0.988805,82.472233,114.236147,81.206214,109.940756,0.941634,0.070231,24.193548,37.240155,54.774662,1.431373,5.871167,0.209989,-0.209989,0.248449,6.175053,70.270338,0.029879,5.964435,24.193548,0.059221,0.279679,0.279679,0.319149,6.175053
0.063551,0.977073,77.133142,62.493588,65.019392,110.657014,0.977068,0.061018,22.222222,37.245882,49.506585,1.596154,29.307793,-0.291601,0.291601,0.250638,29.301118,215.51447,0.07982,27.941913,22.222222,0.055273,0.01917,0.01917,8.0,29.301118
-0.033355,0.976835,78.774844,98.300389,78.44954,111.068795,0.978229,0.068555,23.076923,37.251294,51.555513,1.363636,8.034865,0.090223,-0.090223,0.267907,8.046718,270.910435,0.104196,7.895385,23.076923,0.057354,0.692504,0.692504,1.765957,8.046718
-0.001385,0.983625,80.94505,115.632201,81.392165,110.10552,0.993502,0.071106,23.255814,37.256194,54.10982,1.480769,1.402384,-0.382562,0.382562,0.098085,2.450215,138.244011,0.053522,1.70029,23.255814,0.059122,0.128563,0.128563,0.449438,2.450215
-0.034351,0.989739,80.334604,82.397176,75.368937,113.019151,0.991769,0.054772,25.0,37.261722,54.353625,0.935484,7.885225,-0.001289,0.001289,0.016217,19.501996,96.724894,0.083901,13.557501,24.793388,0.031638,0.017528,0.017528,0.983607,19.501996
0.063957,0.988518,83.126193,136.081975,82.982545,108.700074,0.984574,0.077517,21.276596,37.266348,55.985726,1.877551,21.60771,0.263176,-0.263176,0.016893,21.744135,97.26873,0.042662,14.304735,26.315789,0.066038,0.01056,0.01056,0.252747,21.744135
-0.032,0.986128,82.946624,117.617337,81.667885,110.238468,0.984087,0.070988,23.255814,37.270217,55.152591,1.58,17.991631,0.098571,-0.098571,0.183436,24.055724,166.087923,0.064376,19.228184,23.255814,0.060967,0.027506,0.027506,0.264706,24.055724
-0.029923,0.989593,81.067945,77.729825,74.285142,113.318185,0.994982,0.061727,19.86755,37.274644,54.181038,1.849057,23.651731,0.176113,-0.176113,-0.088832,23.650049,109.220702,0.048759,22.333973,26.785714,0.021192,0.005223,0.005223,17.666667,23.650049
-0.022923,0.994644,82.947939,119.472328,81.607059,110.175958,0.997894,0.072413,23.255814,37.278502,57.96022,1.388889,3.78743,0.259209,-0.259209,0.114364,3.795381,26.594009,0.005154,3.732057,11.627907,0.060395,0.166573,0.166573,1.366972,3.795381
0.1558,0.99339,83.082576,121.842762,81.534177,110.36789,0.979587,0.071377,23.4375,37.282263,57.034227,1.327273,13.846909,0.207768,-0.207768,0.183311,13.846906,-53.467771,-0.021735,13.823627,24.390244,0.061398,0.0,0.0,16.571429,13.846906
-0.018,0.981985,83.17764,119.588035,81.716875,110.131125,0.969039,0.071567,23.622047,37.285404,53.81879,1.396226,3.422283,0.098688,-0.098688,-0.003813,3.449961,12.099287,0.004763,3.401488,23.622047,0.05999,0.014044,0.014044,41.333333,3.449961
-0.072,0.912057,74.427211,140.202669,83.563252,109.263138,0.762241,0.053226,30.927835,37.286907,42.535752,1.204545,15.759817,0.376885,-0.376885,0.416356,15.762741,443.423985,0.228569,10.316909,30.927835,0.049664,0.036945,0.036945,1.255814,15.762741
-0.007,0.894014,73.976667,76.782579,74.991338,113.956021,0.95175,0.064175,23.622047,37.290041,42.406813,1.490196,10.683134,0.300965,-0.300965,0.211382,10.68304,224.786059,0.088498,9.287209,23.622047,0.055655,0.100124,0.100124,0.628205,10.68304
-0.073,0.951702,63.692841,64.149299,72.132213,116.947103,0.997548,0.050185,20.408163,37.292137,45.710546,1.578947,26.23863,0.462077,-0.462077,0.422767,26.309968,619.025781,0.210553,21.150195,20.408163,0.049309,0.027909,0.027909,3.454545,26.309968
0.207333,0.982357,68.845994,66.831004,71.935095,116.185914,0.994919,0.061511,22.058824,37.297521,49.910914,1.385965,7.380471,0.04607,-0.04607,-0.000758,7.735148,-3.283774,-0.001212,7.37586,22.058824,0.04857,-0.009042,-0.009042,0.046154,7.735148
-0.038684,0.983702,74.052191,79.056873,75.103596,114.73185,0.969268,0.064793,22.727273,37.301831,50.994655,1.357143,12.476093,0.184757,-0.184757,0.214424,12.511512,21.591152,0.008241,12.465743,22.900763,0.052684,0.035685,0.035685,25.2,12.511512
0.252806,0.95432,76.402446,99.213436,78.646576,112.9055,0.893293,0.063564,30.30303,37.304855,47.324607,1.75,7.998298,0.18293,-0.18293,0.200897,9.256392,192.956873,0.101218,8.490377,30.612245,0.049289,0.121893,0.121893,1.177778,9.256392
-0.034474,0.9594,76.707103,79.426908,75.827787,114.449554,0.98828,0.067391,22.727273,37.307663,48.860394,0.571429,3.1203,-0.052018,0.052018,0.263993,8.950632,281.46081,0.106558,5.202441,22.727273,0.057568,0.048297,0.048297,0.571429,8.950632
-0.078472,0.981114,70.999022,56.856261,63.682099,113.010359,0.99457,0.054235,20.0,37.31021,49.545441,1.5,6.632845,-0.848896,0.848896,0.165804,25.466541,481.850734,0.157371,21.794077,20.0,0.052572,0.025018,0.025018,4.357143,25.466541
0.061109,0.993066,68.462867,54.892807,62.652461,113.238686,0.99856,0.055341,19.86755,37.313441,50.456457,1.435484,21.723651,0.027734,-0.027734,0.436705,21.733273,432.283129,0.14314,18.23974,19.86755,0.051846,0.045184,0.045184,1.796296,21.733273
0.668,0.993239,68.19599,66.256777,72.595089,116.751539,0.981766,0.056958,20.408163,37.316469,50.139823,0.235294,10.09119,-0.141279,0.141279,0.181852,26.974056,401.496034,0.136701,13.305298,20.408163,0.052878,0.023794,0.023794,0.245763,26.974056
-0.088789,0.985333,72.931961,79.882371,75.299321,114.268796,0.980323,0.064736,22.727273,37.319759,50.035682,1.357143,2.810552,-0.083392,0.083392,0.231457,2.817108,223.484447,0.084653,2.755508,22.727273,0.05235,1.543068,1.543068,2.069767,2.817108
0.128833,0.988074,76.225981,84.721467,77.486255,114.604658,0.994418,0.06694,22.900763,37.322397,52.488361,1.339286,11.240434,0.237976,-0.237976,-0.083403,11.274214,167.307705,0.074691,11.222705,26.785714,0.003167,0.311774,0.311774,17.666667,11.274214
0.037364,0.986379,78.268231,92.0427,78.138615,112.733359,0.967156,0.067823,23.255814,37.323992,53.182691,1.388889,11.446096,0.26836,-0.26836,0.128803,11.490851,267.64519,0.103738,11.29048,23.255814,0.056919,0.464918,0.464918,2.225,11.490851
-0.032,0.985202,79.616721,105.139696,80.969122,112.341726,0.995146,0.070035,23.076923,37.325125,53.769887,1.363636,4.788969,0.121276,-0.121276,0.252755,4.788969,252.754587,0.096962,4.695839,23.076923,0.057926,1.170098,1.170098,1.321429,4.788969
-0.0822,0.988475,81.406999,120.514095,81.527625,110.439866,0.979901,0.071069,23.255814,37.325863,55.587259,1.388889,5.467598,-0.45235,0.45235,0.040054,5.397537,-19.648882,-0.007736,5.23834,23.622047,0.060212,0.0,0.0,17.142857,5.397537
-0.075065,0.978142,80.934992,97.977283,79.238899,111.645716,0.963016,0.068531,23.4375,37.326675,52.567228,1.612245,8.774787,-0.031066,0.031066,0.138604,27.659818,163.060311,0.063695,10.108092,23.4375,0.059987,0.00864,0.00864,0.084746,27.659818
-0.0345,0.943964,78.84634,128.105749,82.478568,111.180725,0.851536,0.060979,34.883721,37.327556,47.167256,1.774194,22.607579,0.237948,-0.237948,-0.087636,22.653957,51.841585,0.025413,22.315623,29.411765,0.019978,0.011539,0.011539,16.0,22.653957
-0.088429,0.90504,79.443623,108.254544,81.027815,111.157803,0.922664,0.065719,28.571429,37.326614,44.660947,1.282609,15.16974,-0.284609,0.284609,0.026837,15.135174,9.792385,0.004534,14.907409,27.777778,0.054044,0.002766,0.002766,17.0,15.135174
0.071129,0.913821,79.547245,98.499968,78.510448,112.001145,0.911749,0.065701,31.25,37.326721,45.927352,1.594595,11.195459,-0.184013,0.184013,0.227415,11.148732,79.177283,0.020198,11.000169,15.306122,0.049574,0.159478,0.159478,2.213115,11.148732
0.044545,0.889698,77.338748,141.463404,83.597193,109.817813,0.82841,0.038145,20.833333,37.326513,43.111284,0.617978,18.082011,-0.820112,0.820112,0.065982,23.908616,126.351308,0.045345,22.356518,20.979021,0.04535,0.022206,0.022206,2.864865,23.908616
